time_s,w_center_zeta_0000_16_modes_mm,theta_span_zeta_0000_16_modes_K,theta_layer_01_zeta_0000_16_modes_K,theta_layer_02_zeta_0000_16_modes_K,theta_layer_03_zeta_0000_16_modes_K,theta_layer_04_zeta_0000_16_modes_K,theta_layer_05_zeta_0000_16_modes_K,theta_layer_06_zeta_0000_16_modes_K,theta_layer_07_zeta_0000_16_modes_K,theta_layer_08_zeta_0000_16_modes_K,theta_layer_09_zeta_0000_16_modes_K,theta_layer_10_zeta_0000_16_modes_K,w_center_zeta_0050_16_modes_mm,theta_span_zeta_0050_16_modes_K,theta_layer_01_zeta_0050_16_modes_K,theta_layer_02_zeta_0050_16_modes_K,theta_layer_03_zeta_0050_16_modes_K,theta_layer_04_zeta_0050_16_modes_K,theta_layer_05_zeta_0050_16_modes_K,theta_layer_06_zeta_0050_16_modes_K,theta_layer_07_zeta_0050_16_modes_K,theta_layer_08_zeta_0050_16_modes_K,theta_layer_09_zeta_0050_16_modes_K,theta_layer_10_zeta_0050_16_modes_K,w_center_zeta_0080_16_modes_mm,theta_span_zeta_0080_16_modes_K,theta_layer_01_zeta_0080_16_modes_K,theta_layer_02_zeta_0080_16_modes_K,theta_layer_03_zeta_0080_16_modes_K,theta_layer_04_zeta_0080_16_modes_K,theta_layer_05_zeta_0080_16_modes_K,theta_layer_06_zeta_0080_16_modes_K,theta_layer_07_zeta_0080_16_modes_K,theta_layer_08_zeta_0080_16_modes_K,theta_layer_09_zeta_0080_16_modes_K,theta_layer_10_zeta_0080_16_modes_K,w_center_zeta_0150_16_modes_mm,theta_span_zeta_0150_16_modes_K,theta_layer_01_zeta_0150_16_modes_K,theta_layer_02_zeta_0150_16_modes_K,theta_layer_03_zeta_0150_16_modes_K,theta_layer_04_zeta_0150_16_modes_K,theta_layer_05_zeta_0150_16_modes_K,theta_layer_06_zeta_0150_16_modes_K,theta_layer_07_zeta_0150_16_modes_K,theta_layer_08_zeta_0150_16_modes_K,theta_layer_09_zeta_0150_16_modes_K,theta_layer_10_zeta_0150_16_modes_K
0.0203,-0.256363238835287,0.0510511877303879,0.0255255938651938,0.0198532396729284,0.014180885480663,0.00850853128839776,0.0028361770961325,-0.00283617709613278,-0.00850853128839804,-0.0141808854806634,-0.0198532396729286,-0.0255255938651941,-0.312352688266749,0.129905872046413,0.0649529360232062,0.0505189502402715,0.0360849644573368,0.0216509786744019,0.00721699289146706,-0.00721699289146773,-0.0216509786744025,-0.0360849644573374,-0.0505189502402721,-0.0649529360232069,-0.345714652759725,0.17581688724964,0.0879084436248194,0.0683732339304149,0.0488380242360105,0.0293028145416062,0.00976760484720178,-0.00976760484720263,-0.029302814541607,-0.0488380242360112,-0.0683732339304159,-0.0879084436248204,-0.422540683969752,0.279046196482461,0.13952309824123,0.108517965298734,0.0775128323562383,0.0465076994137428,0.0155025664712472,-0.0155025664712485,-0.046507699413744,-0.0775128323562396,-0.108517965298735,-0.139523098241231
0.0204,-0.290681991329274,0.0646431046989086,0.0323215523494541,0.0251389851606866,0.0179564179719189,0.0107738507831513,0.00359128359438359,-0.00359128359438401,-0.0107738507831517,-0.0179564179719192,-0.025138985160687,-0.0323215523494545,-0.344278121731417,0.146075725659536,0.0730378628297677,0.0568072266453748,0.040576590460982,0.024345954276589,0.0081153180921961,-0.00811531809219686,-0.0243459542765897,-0.0405765904609827,-0.0568072266453757,-0.0730378628297685,-0.376448815276147,0.193533748175794,0.0967668740878967,0.0752631242905864,0.0537593744932757,0.0322556246959653,0.0107518748986548,-0.0107518748986557,-0.0322556246959661,-0.0537593744932767,-0.0752631242905871,-0.0967668740878976,-0.450887993848916,0.299392718424633,0.149696359212316,0.116430501609578,0.0831646440068415,0.0498987864041046,0.0166329288013677,-0.0166329288013691,-0.049898786404106,-0.0831646440068427,-0.116430501609579,-0.149696359212317
0.0205,-0.324492983374646,0.0797775949857469,0.0398887974928733,0.0310246202722344,0.0221604430515961,0.0132962658309575,0.004432088610319,-0.0044320886103195,-0.0132962658309581,-0.0221604430515966,-0.0310246202722349,-0.0398887974928736,-0.376472388565919,0.165464003885507,0.0827320019427532,0.0643471126221412,0.0459622233015294,0.0275773339809175,0.00919244466030552,-0.00919244466030643,-0.0275773339809183,-0.0459622233015304,-0.0643471126221421,-0.0827320019427542,-0.407710649690267,0.214745257081807,0.107372628540903,0.083512044420702,0.0596514603005014,0.0357908761803005,0.0119302920600999,-0.0119302920601009,-0.0357908761803017,-0.0596514603005027,-0.0835120444207033,-0.107372628540904,-0.480119481742972,0.323182088883424,0.161591044441711,0.125681923454664,0.089772802467617,0.05386368148057,0.0179545604935228,-0.0179545604935243,-0.0538636814805714,-0.0897728024676185,-0.125681923454666,-0.161591044441713
0.0206,-0.35776869497374,0.0979092231628792,0.0489546115814391,0.038075809007786,0.0271970064341328,0.0163182038604795,0.00543940128682628,-0.00543940128682697,-0.0163182038604802,-0.0271970064341335,-0.0380758090077867,-0.0489546115814401,-0.408848847953872,0.189530238122438,0.0947651190612182,0.0737062037142807,0.0526472883673434,0.0315883730204058,0.0105294576734683,-0.0105294576734693,-0.0315883730204069,-0.0526472883673446,-0.0737062037142818,-0.0947651190612194,-0.43939814002076,0.240681194860508,0.120340597430253,0.0935982424457525,0.0668558874612514,0.0401135324767505,0.0133711774922498,-0.013371177492251,-0.0401135324767518,-0.0668558874612525,-0.0935982424457535,-0.120340597430254,-0.510128845890396,0.35113283750608,0.175566418753039,0.136551659030141,0.0975368993072435,0.0585221395843457,0.0195073798614481,-0.0195073798614497,-0.0585221395843475,-0.0975368993072453,-0.136551659030143,-0.175566418753041
0.0207,-0.391276165312318,0.12524335639784,0.0626216781989194,0.0487057497102705,0.0347898212216215,0.0208738927329727,0.00695796424432395,-0.00695796424432482,-0.0208738927329736,-0.0347898212216224,-0.0487057497102713,-0.0626216781989201,-0.441595547505278,0.220955477294399,0.110477738647199,0.0859271300589326,0.0613765214706661,0.0368259128823993,0.0122753042941327,-0.0122753042941339,-0.0368259128824005,-0.0613765214706674,-0.0859271300589338,-0.1104777386472,-0.471567334918209,0.273051995349661,0.13652599767483,0.106186887080423,0.0758477764860163,0.0455086658916094,0.0151695552972027,-0.0151695552972041,-0.0455086658916109,-0.0758477764860174,-0.106186887080424,-0.136525997674831,-0.540871842958007,0.383935158881766,0.191967579440882,0.149308117342908,0.106648655244934,0.0639891931469599,0.021329731048986,-0.0213297310489879,-0.0639891931469618,-0.106648655244936,-0.14930811734291,-0.191967579440884
0.0208,-0.425612166107384,0.167862632132903,0.0839313160664511,0.0652799124961284,0.0466285089258061,0.0279771053554835,0.0093257017851608,-0.00932570178516187,-0.0279771053554844,-0.046628508925807,-0.0652799124961298,-0.0839313160664523,-0.47486696492636,0.261951827628051,0.130975913814025,0.101870155188686,0.0727643965633471,0.0436586379380079,0.0145528793126689,-0.0145528793126702,-0.0436586379380092,-0.0727643965633484,-0.101870155188688,-0.130975913814026,-0.504276273674618,0.313126798224886,0.156563399112442,0.12177153264301,0.0869796661735784,0.0521877997041468,0.0173959332347151,-0.0173959332347166,-0.0521877997041483,-0.0869796661735801,-0.121771532643012,-0.156563399112444,-0.572334070987212,0.421998740756861,0.210999370378429,0.164110621405445,0.11722187243246,0.0703331234594759,0.0234443744864913,-0.0234443744864933,-0.070333123459478,-0.117221872432462,-0.164110621405447,-0.210999370378432
0.0209,-0.460439024841927,0.22566340727487,0.112831703637434,0.0877579917180044,0.0626842797985742,0.0376105678791443,0.0125368559597144,-0.0125368559597156,-0.0376105678791456,-0.0626842797985755,-0.0877579917180054,-0.112831703637436,-0.508556197604866,0.312364214770855,0.156182107385427,0.121474972410887,0.0867678374363474,0.0520607024618083,0.0173535674872689,-0.0173535674872705,-0.05206070246181,-0.0867678374363496,-0.121474972410889,-0.156182107385428,-0.537474202560465,0.360771683071759,0.180385841535878,0.14030009897235,0.100214356408821,0.0601286138452923,0.0200428712817635,-0.0200428712817652,-0.0601286138452941,-0.100214356408823,-0.140300098972352,-0.18038584153588,-0.60450990765864,0.465239494370826,0.232619747185412,0.180926470033098,0.129233192880784,0.07753991572847,0.025846638576156,-0.025846638576158,-0.0775399157284719,-0.129233192880786,-0.1809264700331,-0.232619747185414
0.021,-0.494841216947465,0.29212431687182,0.146062158435909,0.113603901005706,0.0811456435755047,0.0486873861453024,0.0162291287151003,-0.0162291287151018,-0.048687386145304,-0.0811456435755061,-0.113603901005708,-0.146062158435911,-0.542417673922288,0.369677778754907,0.184838889377453,0.143763580626907,0.102688271876362,0.0616129631258171,0.0205376543752718,-0.0205376543752735,-0.0616129631258188,-0.102688271876364,-0.143763580626909,-0.184838889377454,-0.571065867272933,0.414480939411933,0.207240469705965,0.161187031993528,0.115133594281091,0.0690801565686544,0.0230267188562174,-0.0230267188562194,-0.0690801565686563,-0.115133594281093,-0.16118703199353,-0.207240469705967,-0.637416366803171,0.513103757371957,0.256551878685977,0.199540350089093,0.14252882149221,0.085517292895325,0.0285057642984409,-0.0285057642984432,-0.0855172928953274,-0.142528821492212,-0.199540350089095,-0.25655187868598
0.0211,-0.528431579136315,0.360360980938326,0.180180490469162,0.140140381476015,0.100100272482867,0.0600601634897201,0.0200200544965728,-0.0200200544965745,-0.0600601634897218,-0.100100272482869,-0.140140381476017,-0.180180490469164,-0.576410586628686,0.430989411478161,0.215494705739079,0.167606993352617,0.119719280966155,0.0718315685796922,0.0239438561932301,-0.0239438561932322,-0.0718315685796945,-0.119719280966157,-0.167606993352619,-0.215494705739081,-0.605082558321947,0.472406833695991,0.236203416847995,0.18371376865955,0.131224120471107,0.0787344722826638,0.0262448240942206,-0.0262448240942228,-0.0787344722826662,-0.131224120471109,-0.183713768659553,-0.236203416847996,-0.671126819400597,0.564819153599693,0.282409576799845,0.219651893066547,0.156894209333247,0.0941365255999478,0.0313788418666484,-0.031378841866651,-0.0941365255999504,-0.15689420933325,-0.219651893066549,-0.282409576799848
0.0212,-0.561936868563804,0.428700835029981,0.214350417514989,0.166716991400547,0.119083565286105,0.0714501391716624,0.0238167130572201,-0.0238167130572221,-0.0714501391716646,-0.119083565286107,-0.166716991400549,-0.214350417514992,-0.610874774406576,0.494854194695144,0.24742709734757,0.192443297936999,0.137459498526427,0.0824756991158561,0.0274918997052846,-0.0274918997052869,-0.0824756991158583,-0.13745949852643,-0.192443297937002,-0.247427097347573,-0.639768691378346,0.533348330200387,0.266674165100192,0.207413239522371,0.148152313944551,0.0888913883667297,0.0296304627889091,-0.0296304627889116,-0.0888913883667321,-0.148152313944553,-0.207413239522374,-0.266674165100194,-0.705787348191128,0.619659902724206,0.309829951362102,0.240978851059413,0.172127750756723,0.103276650454033,0.0344255501513434,-0.0344255501513462,-0.103276650454036,-0.172127750756725,-0.240978851059415,-0.309829951362104
0.0213,-0.596580228182667,0.499771600872915,0.249885800436456,0.194355622561687,0.138825444686919,0.0832952668121514,0.0277650889373829,-0.0277650889373853,-0.0832952668121535,-0.138825444686922,-0.19435562256169,-0.249885800436458,-0.646343890552111,0.561200876335991,0.280600438167994,0.218244785241773,0.155889132315552,0.0935334793893305,0.0311778264631093,-0.0311778264631119,-0.093533479389333,-0.155889132315554,-0.218244785241776,-0.280600438167997,-0.675490731797575,0.596806460012236,0.298403230006117,0.232091401115868,0.16577957222562,0.0994677433353711,0.0331559144451229,-0.0331559144451255,-0.0994677433353739,-0.165779572225623,-0.232091401115871,-0.298403230006119,-0.741598151994899,0.677041166221283,0.33852058311064,0.263293786863831,0.188066990617022,0.112840194370212,0.037613398123403,-0.0376133981234061,-0.112840194370215,-0.188066990617025,-0.263293786863833,-0.338520583110643
0.0214,-0.632993627765164,0.574908372432006,0.287454186216002,0.223575478168001,0.15969677012,0.0958180620719996,0.031939354023999,-0.0319393540240016,-0.0958180620720024,-0.159696770120003,-0.223575478168003,-0.287454186216004,-0.683223458687186,0.629838686868949,0.314919343434473,0.244937267115701,0.174955190796929,0.104973114478157,0.0349910381593847,-0.0349910381593874,-0.104973114478159,-0.174955190796932,-0.244937267115704,-0.314919343434476,-0.712580103153916,0.662339932401125,0.331169966200561,0.257576640378213,0.183983314555866,0.110389988733519,0.0367966629111721,-0.0367966629111751,-0.110389988733522,-0.183983314555869,-0.257576640378216,-0.331169966200564,-0.778780354349441,0.736464347961557,0.368232173980777,0.286402801985048,0.204573429989319,0.122744057993591,0.0409146859978626,-0.0409146859978658,-0.122744057993594,-0.204573429989323,-0.286402801985052,-0.36823217398078
0.0215,-0.670960139205747,0.651135063288484,0.325567531644241,0.253219191278854,0.180870850913467,0.108522510548079,0.0361741701826921,-0.0361741701826951,-0.108522510548082,-0.180870850913469,-0.253219191278857,-0.325567531644244,-0.721714030481749,0.699642010286038,0.349821005143017,0.272083004000124,0.194345002857231,0.116607001714338,0.038869000571445,-0.0388690005714481,-0.116607001714341,-0.194345002857234,-0.272083004000127,-0.349821005143021,-0.751291684884777,0.72920115573626,0.364600577868128,0.283578227230766,0.202555876593404,0.121533525956042,0.0405111753186796,-0.0405111753186826,-0.121533525956045,-0.202555876593407,-0.283578227230769,-0.364600577868132,-0.817560440114706,0.797474280059857,0.398737140029927,0.310128886689943,0.221520633349959,0.132912380009974,0.0443041266699903,-0.0443041266699939,-0.132912380009978,-0.221520633349962,-0.310128886689947,-0.398737140029931
0.0216,-0.710300128481636,0.724518764424141,0.362259382212069,0.281757297276053,0.201255212340037,0.120753127404022,0.0402510424680062,-0.0402510424680093,-0.120753127404025,-0.20125521234004,-0.281757297276056,-0.362259382212072,-0.762057293676304,0.769462589226494,0.384731294613246,0.299235451365858,0.213739608118469,0.128243764871081,0.0427479216236925,-0.0427479216236958,-0.128243764871084,-0.213739608118473,-0.299235451365861,-0.384731294613249,-0.791911739714578,0.796739705309245,0.39836985265462,0.30984321873137,0.221316584808122,0.132789950884873,0.0442633169616231,-0.0442633169616264,-0.132789950884876,-0.221316584808125,-0.309843218731374,-0.398369852654624,-0.858177484949707,0.859710508750598,0.429855254375298,0.33433186451412,0.238808474652942,0.143285084791765,0.0477616949305869,-0.0477616949305908,-0.143285084791768,-0.238808474652946,-0.334331864514124,-0.429855254375301
0.0217,-0.751822792788365,0.795582711797189,0.397791355898593,0.309393276810016,0.22099519772144,0.132597118632863,0.0441990395442865,-0.04419903954429,-0.132597118632866,-0.220995197721443,-0.30939327681002,-0.397791355898596,-0.804782399465108,0.839511568122285,0.41975578406114,0.326476720936442,0.233197657811743,0.139918594687045,0.0466395315623473,-0.0466395315623509,-0.139918594687049,-0.233197657811747,-0.326476720936446,-0.419755784061144,-0.834859805905522,0.864982288075455,0.432491144037726,0.336382000918231,0.240272857798735,0.14416371467924,0.0480545715597456,-0.0480545715597494,-0.144163714679244,-0.240272857798739,-0.336382000918234,-0.43249114403773,-0.90088580814831,0.922959043257969,0.461479521628982,0.358928516822542,0.256377512016101,0.15382650720966,0.0512755024032185,-0.0512755024032225,-0.153826507209664,-0.256377512016105,-0.358928516822546,-0.461479521628987
0.0218,-0.797133202279945,0.869629908430092,0.434814954215044,0.338189408833922,0.241563863452801,0.14493831807168,0.0483127726905587,-0.0483127726905625,-0.144938318071683,-0.241563863452805,-0.338189408833926,-0.434814954215048,-0.850611440229156,0.911234591614965,0.455617295807481,0.354369007850262,0.253120719893044,0.151872431935825,0.0506241439786072,-0.0506241439786111,-0.151872431935829,-0.253120719893048,-0.354369007850266,-0.455617295807484,-0.880625806656983,0.934486557526015,0.467243278763005,0.363411439037894,0.25957959931278,0.155747759587667,0.0519159198625544,-0.0519159198625583,-0.155747759587671,-0.259579599312784,-0.363411439037898,-0.46724327876301,-0.945927398605129,0.987070797493518,0.493535398746757,0.383860865691921,0.274186332637086,0.164511799582251,0.0548372665274154,-0.0548372665274197,-0.164511799582255,-0.27418633263709,-0.383860865691925,-0.493535398746761
0.0219,-0.847412694703818,0.950849787383583,0.47542489369179,0.369774917315836,0.264124940939882,0.158474964563929,0.0528249881879747,-0.0528249881879788,-0.158474964563932,-0.264124940939886,-0.369774917315839,-0.475424893691794,-0.90007815895695,0.985484903609602,0.492742451804799,0.383244129181509,0.273745806558221,0.164247483934931,0.0547491613116424,-0.0547491613116467,-0.164247483934935,-0.273745806558225,-0.383244129181514,-0.492742451804803,-0.92957431718521,1.0054218947961,0.502710947398048,0.390997403531813,0.279283859665581,0.167570315799348,0.0558567719331146,-0.055856771933119,-0.167570315799352,-0.279283859665586,-0.390997403531818,-0.502710947398053,-0.993483221620205,1.05176655736304,0.525883278681516,0.409020327863401,0.292157377045286,0.175294426227171,0.0584314754090555,-0.05843147540906,-0.175294426227175,-0.292157377045291,-0.409020327863406,-0.525883278681521
0.022,-0.902526637916705,1.03676039706542,0.518380198532705,0.403184598858771,0.287988999184836,0.172793399510901,0.0575977998369654,-0.0575977998369697,-0.172793399510905,-0.28798899918484,-0.403184598858775,-0.51838019853271,-0.95325975420016,1.0609401333675,0.530470066683746,0.412587829642912,0.294705592602079,0.176823355561246,0.0589411185204142,-0.0589411185204185,-0.176823355561251,-0.294705592602084,-0.412587829642916,-0.53047006668375,-0.981809027343166,1.07682210803063,0.538411054015312,0.41876415312302,0.299117252230728,0.179470351338436,0.0598234504461436,-0.0598234504461482,-0.17947035133844,-0.299117252230733,-0.418764153123024,-0.538411054015317,-1.04363960246122,1.11650994020918,0.558254970104588,0.434198310081347,0.310141650058104,0.186084990034862,0.0620283300116188,-0.0620283300116235,-0.186084990034866,-0.310141650058108,-0.434198310081352,-0.558254970104594
0.0221,-0.961475563286132,1.11954118518395,0.559770592591973,0.435377127571534,0.310983662551095,0.186590197530656,0.0621967325102171,-0.0621967325102218,-0.18659019753066,-0.3109836625511,-0.435377127571539,-0.559770592591978,-1.00990554488438,1.13459946063481,0.567299730317404,0.441233123580202,0.315166516843002,0.189099910105799,0.0630333033685984,-0.0630333033686031,-0.189099910105804,-0.315166516843006,-0.441233123580207,-0.567299730317409,-1.037230346199,1.14686968164497,0.573434840822482,0.446004876195263,0.318574911568044,0.191144946940825,0.0637149823136069,-0.0637149823136117,-0.19114494694083,-0.318574911568049,-0.446004876195268,-0.573434840822487,-1.09639320351097,1.18059694135006,0.590298470675028,0.459121032747245,0.327943594819459,0.196766156891675,0.06558871896389,-0.0655887189638949,-0.19676615689168,-0.327943594819465,-0.459121032747249,-0.590298470675034
0.0222,-1.02365708509626,1.19296013796883,0.596480068984412,0.46392894254343,0.331377816102449,0.198826689661468,0.066275563220488,-0.0662755632204929,-0.198826689661474,-0.331377816102455,-0.463928942543435,-0.596480068984416,-1.06979793086739,1.20391498343672,0.601957491718357,0.468189160225388,0.334420828732419,0.200652497239451,0.0668841657464818,-0.0668841657464869,-0.200652497239456,-0.334420828732425,-0.468189160225393,-0.601957491718362,-1.09570567069443,1.21397801682878,0.606989008414387,0.472102562100078,0.33721611578577,0.20232966947146,0.0674432231571518,-0.0674432231571569,-0.202329669471465,-0.337216115785774,-0.472102562100083,-0.606989008414391,-1.1516798944603,1.24340875014976,0.621704375074877,0.483547847280457,0.345391319486041,0.207234791691624,0.0690782638972061,-0.0690782638972113,-0.207234791691629,-0.345391319486046,-0.483547847280462,-0.621704375074882
0.0223,-1.08946313849269,1.2571898559671,0.62859492798355,0.488907166209425,0.349219404435303,0.209531642661181,0.0698438808870587,-0.0698438808870639,-0.209531642661186,-0.349219404435309,-0.48890716620943,-0.628594927983555,-1.13292472804903,1.26833209672557,0.634166048362785,0.493240259837721,0.352314471312656,0.211388682787593,0.0704628942625292,-0.0704628942625345,-0.211388682787598,-0.352314471312662,-0.493240259837726,-0.634166048362789,-1.15715363195464,1.27760592220216,0.638802961101079,0.496846747523059,0.354890533945043,0.212934320367024,0.0709781067890063,-0.0709781067890116,-0.21293432036703,-0.354890533945048,-0.496846747523065,-0.638802961101084,-1.20939266799357,1.30462691785407,0.652313458927034,0.507354912498804,0.362396366070574,0.217437819642343,0.0724792732141124,-0.0724792732141179,-0.217437819642349,-0.362396366070579,-0.507354912498809,-0.65231345892704
0.0224,-1.1595285955563,1.31647313229907,0.658236566149533,0.511961773671858,0.365686981194184,0.219412188716509,0.0731373962388344,-0.0731373962388398,-0.219412188716515,-0.365686981194189,-0.511961773671864,-0.658236566149539,-1.19927842004472,1.32881085439442,0.664405427197208,0.516759776708939,0.36911412622067,0.221468475732401,0.0738228252441319,-0.0738228252441372,-0.221468475732407,-0.369114126220676,-0.516759776708945,-0.664405427197213,-1.22145710278904,1.33811881594763,0.669059407973813,0.520379539535187,0.371699671096562,0.223019802657937,0.0743399342193101,-0.0743399342193158,-0.223019802657942,-0.371699671096567,-0.520379539535194,-0.66905940797382,-1.26937355140386,1.36427411193098,0.68213705596549,0.530551043528712,0.378965031091936,0.227379018655161,0.075793006218385,-0.075793006218391,-0.227379018655167,-0.378965031091942,-0.530551043528718,-0.682137055965495
0.0225,-1.23355485353657,1.37311373924628,0.686556869623135,0.533988676373549,0.381420483123964,0.228852289874376,0.0762840966247904,-0.0762840966247959,-0.228852289874382,-0.381420483123969,-0.533988676373555,-0.686556869623142,-1.26854707117342,1.38627419323396,0.693137096616979,0.539106630702093,0.385076164787209,0.231045698872324,0.0770152329574394,-0.0770152329574454,-0.23104569887233,-0.385076164787215,-0.539106630702099,-0.693137096616985,-1.28832870582526,1.3961159579391,0.69805797896955,0.542933983642982,0.387809988316415,0.232685992989848,0.0775619976632804,-0.0775619976632865,-0.232685992989853,-0.38780998831642,-0.542933983642988,-0.698057978969555,-1.33139942004162,1.42263131362204,0.711315656811017,0.553245510853012,0.395175364895008,0.237105218937004,0.0790350729789994,-0.0790350729790053,-0.23710521893701,-0.395175364895014,-0.553245510853018,-0.711315656811023
0.0226,-1.310151582021,1.42540539348539,0.71270269674269,0.554324319688758,0.395945942634826,0.237567565580895,0.0791891885269628,-0.0791891885269691,-0.237567565580901,-0.395945942634833,-0.554324319688764,-0.712702696742696,-1.34009186174067,1.4410359017497,0.720517950874845,0.560402850680435,0.400287750486023,0.240172650291613,0.0800575500972025,-0.0800575500972085,-0.240172650291619,-0.400287750486031,-0.560402850680442,-0.720517950874852,-1.35730971578143,1.4521533453374,0.726076672668699,0.564726300964542,0.403375929260387,0.24202555755623,0.0806751858520749,-0.0806751858520809,-0.242025557556237,-0.403375929260394,-0.564726300964548,-0.726076672668705,-1.39519028099481,1.48017308172005,0.740086540860021,0.57562286511335,0.411159189366677,0.246695513620004,0.0822318378733328,-0.0822318378733394,-0.246695513620011,-0.411159189366684,-0.575622865113355,-0.740086540860029
0.0227,-1.38793751627211,1.47195233994145,0.735976169970721,0.572425909977226,0.408875649983732,0.245325389990237,0.0817751299967439,-0.0817751299967503,-0.245325389990244,-0.408875649983739,-0.572425909977233,-0.735976169970726,-1.41326318005698,1.49383415057023,0.746917075285114,0.580935502999531,0.41495393071395,0.248972358428369,0.0829907861427874,-0.082990786142794,-0.248972358428375,-0.414953930713956,-0.580935502999538,-0.74691707528512,-1.42792246534983,1.50714222151116,0.753571110755576,0.586110863921003,0.41865061708643,0.251190370251856,0.0837301234172832,-0.0837301234172899,-0.251190370251863,-0.418650617086436,-0.58611086392101,-0.753571110755583,-1.46044166780226,1.53756731033211,0.768783655166051,0.597942842906927,0.427102030647803,0.256261218388681,0.0854204061295583,-0.0854204061295647,-0.256261218388687,-0.427102030647811,-0.597942842906933,-0.768783655166057
0.0228,-1.46662799454622,1.51670041912442,0.758350209562205,0.589827940770604,0.421305671979002,0.2527834031874,0.0842611343957978,-0.0842611343958043,-0.252783403187407,-0.421305671979009,-0.58982794077061,-0.758350209562213,-1.48769804267236,1.54693773347063,0.773468866735313,0.601586896349685,0.42970492596406,0.257822955578434,0.0859409851928092,-0.0859409851928162,-0.257822955578442,-0.429704925964067,-0.601586896349692,-0.773468866735319,-1.49980991248803,1.5627359291408,0.781367964570398,0.60773063911031,0.43409331365022,0.26045598819013,0.0868186627300412,-0.086818662730048,-0.260455988190137,-0.434093313650227,-0.607730639110317,-0.781367964570406,-1.52685325299406,1.59564365374726,0.797821826873627,0.620528087568373,0.443234348263124,0.265940608957873,0.088646869652622,-0.088646869652629,-0.26594060895788,-0.44323434826313,-0.62052808756838,-0.797821826873633
0.0229,-1.54681600160437,1.56782433008685,0.783912165043423,0.60970946170044,0.435506758357456,0.261304055014472,0.0871013516714885,-0.0871013516714953,-0.261304055014479,-0.435506758357463,-0.609709461700448,-0.783912165043431,-1.56325377584641,1.60356631725266,0.801783158626326,0.62360912337603,0.445435088125735,0.267261052875439,0.0890870176251443,-0.0890870176251512,-0.267261052875447,-0.445435088125742,-0.623609123376038,-0.801783158626333,-1.57270628943453,1.62094084306272,0.810470421531357,0.630365883413276,0.450261345295197,0.270156807177117,0.0900522690590366,-0.0900522690590435,-0.270156807177123,-0.450261345295204,-0.630365883413284,-0.810470421531364,-1.59412925156126,1.65523444911303,0.827617224556512,0.643702285766174,0.459787346975839,0.275872408185502,0.0919574693951648,-0.0919574693951719,-0.275872408185508,-0.459787346975846,-0.643702285766182,-0.827617224556521
0.023,-1.62867654414798,1.63093816673172,0.815469083365855,0.634253731506776,0.453038379647695,0.271823027788615,0.0906076759295361,-0.0906076759295434,-0.271823027788623,-0.453038379647702,-0.634253731506783,-0.815469083365862,-1.63965651199767,1.6658749550012,0.832937477500594,0.64784026027824,0.462743043055885,0.277645825833529,0.0925486086111739,-0.0925486086111811,-0.277645825833536,-0.462743043055892,-0.647840260278247,-0.832937477500603,-1.64627916830395,1.68310982165884,0.841554910829417,0.654542708422878,0.467530506016341,0.280518303609803,0.0935061012032653,-0.0935061012032729,-0.280518303609811,-0.467530506016349,-0.654542708422886,-0.841554910829425,-1.66195887916165,1.71694118007288,0.858470590036438,0.667699347806116,0.476928105575796,0.286156863345477,0.0953856211151563,-0.0953856211151637,-0.286156863345484,-0.476928105575805,-0.667699347806124,-0.858470590036445
0.0231,-1.71110562041333,1.70413374820421,0.852066874102104,0.66271867985719,0.473370485612279,0.284022291367366,0.0946740971224528,-0.0946740971224602,-0.284022291367373,-0.473370485612286,-0.662718679857198,-0.85206687410211,-1.71628067951403,1.73357847390398,0.866789236951987,0.674169406518211,0.481549576084436,0.28892974565066,0.0963099152168843,-0.0963099152168915,-0.288929745650667,-0.481549576084443,-0.674169406518219,-0.866789236951995,-1.7200351806653,1.74928602288019,0.874643011440092,0.680277897786738,0.485912784133382,0.291547670480028,0.0971825568266735,-0.0971825568266811,-0.291547670480035,-0.48591278413339,-0.680277897786745,-0.874643011440102,-1.73000879120081,1.78099752232819,0.89049876116409,0.692610147572068,0.494721533980047,0.296832920388026,0.0989443067960065,-0.0989443067960144,-0.296832920388035,-0.494721533980055,-0.692610147572076,-0.890498761164098
0.0232,-1.79232127897671,1.78056129393035,0.89028064696517,0.692440503195133,0.494600359425094,0.296760215655054,0.0989200718850156,-0.0989200718850231,-0.296760215655062,-0.494600359425102,-0.692440503195141,-0.890280646965178,-1.79232878443168,1.80471329798376,0.902356648991876,0.701832949215903,0.50130924943993,0.300785549663956,0.100261849887983,-0.100261849887991,-0.300785549663964,-0.501309249439938,-0.701832949215911,-0.902356648991885,-1.79341053405185,1.8185721769753,0.909286088487647,0.707222513268167,0.505158938048691,0.303095362829213,0.101031787609735,-0.101031787609743,-0.303095362829222,-0.505158938048698,-0.707222513268176,-0.909286088487656,-1.79794653454108,1.84733746797002,0.923668733985006,0.718409015321669,0.513149296658334,0.307889577994999,0.102629859331664,-0.102629859331672,-0.307889577995007,-0.513149296658342,-0.718409015321676,-0.923668733985014
