time_s,w_center_04_modes_mm,theta_span_04_modes_K,theta_layer_01_04_modes_K,theta_layer_02_04_modes_K,theta_layer_03_04_modes_K,theta_layer_04_04_modes_K,theta_layer_05_04_modes_K,theta_layer_06_04_modes_K,theta_layer_07_04_modes_K,theta_layer_08_04_modes_K,theta_layer_09_04_modes_K,theta_layer_10_04_modes_K,w_center_06_modes_mm,theta_span_06_modes_K,theta_layer_01_06_modes_K,theta_layer_02_06_modes_K,theta_layer_03_06_modes_K,theta_layer_04_06_modes_K,theta_layer_05_06_modes_K,theta_layer_06_06_modes_K,theta_layer_07_06_modes_K,theta_layer_08_06_modes_K,theta_layer_09_06_modes_K,theta_layer_10_06_modes_K,w_center_08_modes_mm,theta_span_08_modes_K,theta_layer_01_08_modes_K,theta_layer_02_08_modes_K,theta_layer_03_08_modes_K,theta_layer_04_08_modes_K,theta_layer_05_08_modes_K,theta_layer_06_08_modes_K,theta_layer_07_08_modes_K,theta_layer_08_08_modes_K,theta_layer_09_08_modes_K,theta_layer_10_08_modes_K,w_center_12_modes_mm,theta_span_12_modes_K,theta_layer_01_12_modes_K,theta_layer_02_12_modes_K,theta_layer_03_12_modes_K,theta_layer_04_12_modes_K,theta_layer_05_12_modes_K,theta_layer_06_12_modes_K,theta_layer_07_12_modes_K,theta_layer_08_12_modes_K,theta_layer_09_12_modes_K,theta_layer_10_12_modes_K,w_center_16_modes_mm,theta_span_16_modes_K,theta_layer_01_16_modes_K,theta_layer_02_16_modes_K,theta_layer_03_16_modes_K,theta_layer_04_16_modes_K,theta_layer_05_16_modes_K,theta_layer_06_16_modes_K,theta_layer_07_16_modes_K,theta_layer_08_16_modes_K,theta_layer_09_16_modes_K,theta_layer_10_16_modes_K
0.0174,-0.539885312588638,0.412625566916467,0.206312783458233,0.160465498245292,0.114618213032351,0.0687709278194104,0.0229236426064695,-0.0229236426064712,-0.0687709278194121,-0.114618213032353,-0.160465498245294,-0.206312783458235,-0.539431102996732,0.413607251441226,0.206803625720612,0.160847264449365,0.114890903178117,0.0689345419068702,0.0229781806356228,-0.0229781806356247,-0.0689345419068721,-0.114890903178119,-0.160847264449367,-0.206803625720614,-0.539844821839667,0.422344313306501,0.21117215665325,0.164245010730305,0.11731786480736,0.0703907188844157,0.0234635729614714,-0.0234635729614731,-0.0703907188844176,-0.117317864807362,-0.164245010730307,-0.211172156653251,-0.539826722014022,0.42236780210149,0.211183901050744,0.16425414526169,0.117324389472635,0.0703946336835808,0.0234648778945263,-0.0234648778945281,-0.0703946336835826,-0.117324389472637,-0.164254145261691,-0.211183901050746,-0.53892435864104,0.418166074505192,0.209083037252595,0.162620140085352,0.116157242918108,0.0696943457508645,0.023231448583621,-0.0232314485836227,-0.0696943457508663,-0.11615724291811,-0.162620140085354,-0.209083037252597
0.0175,-0.502788211579228,0.366622816650443,0.183311408325221,0.142575539808504,0.101839671291789,0.0611038027750727,0.0203679342583572,-0.0203679342583588,-0.0611038027750746,-0.10183967129179,-0.142575539808506,-0.183311408325222,-0.502426552264315,0.367404471989767,0.183702235994883,0.142879516884908,0.102056797774935,0.0612340786649603,0.0204113595549862,-0.0204113595549879,-0.061234078664962,-0.102056797774936,-0.14287951688491,-0.183702235994885,-0.502843319703045,0.376205915186742,0.18810295759337,0.146302300350399,0.104501643107428,0.0627009858644561,0.0209003286214849,-0.0209003286214865,-0.0627009858644579,-0.104501643107429,-0.1463023003504,-0.188102957593372,-0.502827867036401,0.376225968668247,0.188112984334122,0.14631009892654,0.104507213518957,0.0627043281113736,0.0209014427037907,-0.0209014427037923,-0.0627043281113753,-0.104507213518958,-0.146310098926541,-0.188112984334124,-0.50189622587762,0.371463723254014,0.185731861627006,0.144458114598782,0.103184367570558,0.0619106205423346,0.020636873514111,-0.0206368735141126,-0.0619106205423362,-0.10318436757056,-0.144458114598784,-0.185731861627008
0.0176,-0.466865133609497,0.322634818021844,0.161317409010921,0.125469095897383,0.0896207827838444,0.0537724696703066,0.0179241565567684,-0.0179241565567698,-0.053772469670308,-0.0896207827838462,-0.125469095897384,-0.161317409010923,-0.466517801321909,0.323385508314939,0.161692754157469,0.125761031011364,0.0898293078652602,0.0538975847191557,0.0179658615730515,-0.0179658615730529,-0.0538975847191572,-0.0898293078652615,-0.125761031011366,-0.161692754157471,-0.467037354364856,0.334357614507429,0.167178807253714,0.130027961197333,0.0928771151409518,0.0557262690845708,0.0185754230281898,-0.0185754230281912,-0.0557262690845722,-0.0928771151409534,-0.130027961197334,-0.167178807253715,-0.467019933640811,0.334380222007837,0.167190111003918,0.130036753003047,0.0928833950021762,0.0557300370013056,0.0185766790004347,-0.0185766790004361,-0.0557300370013069,-0.0928833950021776,-0.130036753003049,-0.167190111003919,-0.466094577916676,0.329791237103139,0.164895618551569,0.128252147762331,0.0916086769730933,0.0549652061838558,0.0183217353946182,-0.0183217353946195,-0.0549652061838571,-0.0916086769730945,-0.128252147762333,-0.16489561855157
0.0177,-0.432132595804298,0.281016023494387,0.140508011747193,0.109284009136705,0.0780600065262178,0.0468360039157305,0.0156120013052431,-0.0156120013052443,-0.0468360039157317,-0.0780600065262192,-0.109284009136707,-0.140508011747194,-0.431718487520942,0.281911036943221,0.14095551847161,0.109632069922363,0.0783086213731163,0.0469851728238695,0.0156617242746227,-0.015661724274624,-0.0469851728238707,-0.0783086213731174,-0.109632069922364,-0.140955518471611,-0.432406606139347,0.296442970990476,0.148221485495237,0.115283377607407,0.0823452697195762,0.0494071618317455,0.0164690539439148,-0.0164690539439161,-0.0494071618317468,-0.0823452697195775,-0.115283377607408,-0.148221485495239,-0.432384138216315,0.296472128422614,0.148236064211306,0.115294716608793,0.0823533690062808,0.0494120214037682,0.0164706738012556,-0.0164706738012569,-0.0494120214037695,-0.082353369006282,-0.115294716608795,-0.148236064211308,-0.431490203638484,0.292566142439812,0.146283071219905,0.113775722059926,0.0812683728999472,0.0487610237399681,0.0162536745799889,-0.0162536745799902,-0.0487610237399693,-0.0812683728999486,-0.113775722059928,-0.146283071219907
0.0178,-0.398628079308297,0.242146335890018,0.121073167945009,0.0941680195127839,0.0672628710805599,0.0403577226483357,0.0134525742161115,-0.0134525742161126,-0.0403577226483367,-0.0672628710805611,-0.0941680195127853,-0.121073167945009,-0.398083070757465,0.243324264471333,0.121662132235666,0.0946261028499616,0.0675900734642583,0.0405540440785546,0.0135180146928512,-0.0135180146928523,-0.0405540440785558,-0.0675900734642593,-0.0946261028499629,-0.121662132235667,-0.398950743712988,0.261648090955614,0.130824045477806,0.101752035371627,0.0726800252654475,0.0436080151592683,0.014536005053089,-0.0145360050530902,-0.0436080151592694,-0.0726800252654487,-0.101752035371628,-0.130824045477808,-0.39892396399035,0.261682843965241,0.13084142198262,0.101765550430926,0.072689678879233,0.0436138073275395,0.0145379357758461,-0.0145379357758473,-0.0436138073275407,-0.0726896788792341,-0.101765550430928,-0.130841421982621,-0.398040639521635,0.258131634441506,0.129065817220753,0.10038452450503,0.0717032317893068,0.0430219390735838,0.0143406463578609,-0.0143406463578621,-0.043021939073585,-0.0717032317893081,-0.100384524505031,-0.129065817220754
0.0179,-0.366413627820013,0.206404547615589,0.103202273807794,0.0802684351838395,0.0573345965598855,0.034400757935931,0.0114669193119766,-0.0114669193119777,-0.0344007579359321,-0.0573345965598863,-0.0802684351838405,-0.103202273807795,-0.365706121005306,0.207933684171788,0.103966842085894,0.0808630994001391,0.0577593567143849,0.0346556140286308,0.0115518713428766,-0.0115518713428777,-0.0346556140286318,-0.057759356714386,-0.0808630994001401,-0.103966842085895,-0.366706516203471,0.229060386243339,0.114530193121669,0.0890790390946313,0.0636278850675936,0.0381767310405558,0.0127255770135183,-0.0127255770135193,-0.0381767310405569,-0.0636278850675947,-0.089079039094632,-0.11453019312167,-0.366679370851123,0.229095613743797,0.114547806871898,0.0890927386781424,0.0636376704843873,0.0381826022906321,0.0127275340968771,-0.0127275340968781,-0.0381826022906333,-0.0636376704843885,-0.0890927386781433,-0.114547806871899,-0.365768844216883,0.225145906049442,0.112572953024721,0.0875567412414488,0.0625405294581777,0.0375243176749065,0.0125081058916351,-0.0125081058916362,-0.0375243176749074,-0.0625405294581788,-0.08755674124145,-0.112572953024722
0.018,-0.335578719118451,0.174140656439955,0.0870703282199772,0.0677213663933153,0.0483724045666536,0.0290234427399919,0.00967448091333036,-0.00967448091333132,-0.0290234427399928,-0.0483724045666546,-0.0677213663933163,-0.087070328219978,-0.334717110751429,0.176002853133686,0.0880014265668425,0.0684455539964329,0.0488896814260233,0.0293338088556138,0.0097779362852043,-0.00977793628520524,-0.0293338088556148,-0.0488896814260242,-0.068445553996434,-0.0880014265668436,-0.335761160643423,0.198051470576517,0.0990257352882582,0.0770200163353117,0.0550142973823653,0.0330085784294189,0.0110028594764727,-0.0110028594764736,-0.03300857842942,-0.0550142973823663,-0.0770200163353125,-0.0990257352882592,-0.335737812739721,0.198081769991231,0.0990408849956149,0.0770317994410334,0.0550227138864525,0.0330136283318712,0.0110045427772901,-0.011004542777291,-0.0330136283318722,-0.0550227138864533,-0.0770317994410344,-0.0990408849956158,-0.334799159070067,0.19347643409417,0.0967382170470848,0.0752408354810659,0.0537434539150468,0.032246072349028,0.010748690783009,-0.0107486907830099,-0.0322460723490289,-0.0537434539150478,-0.0752408354810667,-0.0967382170470856
0.0181,-0.30624202679527,0.145649073675314,0.0728245368376567,0.0566413064292883,0.0404580760209201,0.0242748456125519,0.0080916152041837,-0.00809161520418451,-0.0242748456125527,-0.0404580760209209,-0.0566413064292891,-0.0728245368376574,-0.305272335536767,0.147744870239784,0.0738724351198917,0.0574563384265825,0.0410402417332731,0.0246241450399637,0.00820804834665429,-0.00820804834665512,-0.0246241450399646,-0.041040241733274,-0.0574563384265833,-0.0738724351198927,-0.306257756611334,0.168555343436363,0.0842776717181812,0.065549300225252,0.0468209287323226,0.0280925572393935,0.00936418574646415,-0.00936418574646502,-0.0280925572393943,-0.0468209287323234,-0.0655493002252527,-0.0842776717181822,-0.306239472905565,0.168579070859204,0.0842895354296017,0.0655585275563569,0.0468275196831119,0.0280965118098669,0.00936550393662201,-0.00936550393662287,-0.0280965118098678,-0.0468275196831128,-0.0655585275563578,-0.0842895354296026,-0.305313229287884,0.163861340424529,0.0819306702122643,0.063723854609539,0.0455170390068134,0.0273102234040878,0.0091034078013623,-0.00910340780136317,-0.0273102234040886,-0.0455170390068142,-0.0637238546095398,-0.0819306702122651
0.0182,-0.278551731184907,0.121144710418924,0.0605723552094618,0.0471118318295813,0.033651308449701,0.0201907850698203,0.00673026168993988,-0.00673026168994066,-0.0201907850698211,-0.0336513084497017,-0.0471118318295821,-0.0605723552094626,-0.277546042538202,0.123318308244223,0.061659154122111,0.0479571198727527,0.0342550856233948,0.0205530513740367,0.00685101712467866,-0.00685101712467944,-0.0205530513740375,-0.0342550856233956,-0.0479571198727535,-0.0616591541221116,-0.278390336934047,0.141148417979275,0.0705742089896374,0.0548910514363845,0.0392078938831316,0.0235247363298788,0.00784157877662597,-0.00784157877662677,-0.0235247363298796,-0.0392078938831323,-0.0548910514363853,-0.070574208989638,-0.278374582767399,0.141168862728185,0.0705844313640923,0.0548990021720715,0.0392135729800509,0.0235281437880304,0.0078427145960099,-0.00784271459601063,-0.0235281437880313,-0.0392135729800517,-0.0548990021720721,-0.0705844313640931,-0.277488929244518,0.137010682295818,0.0685053411479087,0.0532819320039288,0.038058522859949,0.0228351137159692,0.0076117045719895,-0.0076117045719903,-0.0228351137159701,-0.0380585228599499,-0.0532819320039295,-0.0685053411479094
0.0183,-0.252684111328493,0.1007437586356,0.0503718793177995,0.0391781283582885,0.0279843773987773,0.0167906264392662,0.00559687547975519,-0.00559687547975592,-0.016790626439267,-0.0279843773987781,-0.0391781283582891,-0.0503718793178002,-0.251722739517021,0.102821574354774,0.0514107871773867,0.039986167804634,0.0285615484318814,0.0171369290591286,0.00571230968637599,-0.00571230968637671,-0.0171369290591294,-0.0285615484318821,-0.0399861678046347,-0.0514107871773874,-0.252389533425781,0.11690316558926,0.0584515827946296,0.0454623421736004,0.0324731015525717,0.0194838609315429,0.00649462031051407,-0.00649462031051477,-0.0194838609315436,-0.0324731015525725,-0.0454623421736012,-0.0584515827946303,-0.25237192050245,0.116926022513597,0.0584630112567982,0.0454712309775096,0.0324794506982211,0.0194876704189326,0.00649589013964393,-0.00649589013964465,-0.0194876704189332,-0.0324794506982218,-0.0454712309775104,-0.0584630112567991,-0.251501139104991,0.11331017249871,0.0566550862493545,0.0440650670828311,0.0314750479163078,0.0188850287497846,0.0062950095832613,-0.00629500958326201,-0.0188850287497852,-0.0314750479163086,-0.0440650670828317,-0.0566550862493552
0.0184,-0.228840249735916,0.0844506868373141,0.0422253434186566,0.0328419337700663,0.0234585241214759,0.0140751144728854,0.00469170482429492,-0.00469170482429556,-0.0140751144728861,-0.0234585241214765,-0.032841933770067,-0.0422253434186574,-0.227992029412494,0.0862839479131,0.0431419739565497,0.0335548686328717,0.0239677633091941,0.0143806579855163,0.00479355266183855,-0.00479355266183921,-0.014380657985517,-0.0239677633091947,-0.0335548686328724,-0.0431419739565504,-0.228502342609468,0.0970609237476878,0.0485304618738436,0.0377459147907672,0.0269613677076908,0.0161768206246143,0.00539227354153787,-0.00539227354153855,-0.016176820624615,-0.0269613677076914,-0.0377459147907679,-0.0485304618738442,-0.228479933817916,0.0970900044427747,0.048545002221387,0.0377572239499677,0.0269694456785483,0.0161816674071288,0.00539388913570938,-0.00539388913571004,-0.0161816674071295,-0.026969445678549,-0.0377572239499684,-0.0485450022213877,-0.227573599659969,0.0933402936566251,0.0466701468283122,0.0362990030886871,0.0259278593490621,0.0155567156094371,0.00518557186981218,-0.00518557186981285,-0.0155567156094378,-0.0259278593490628,-0.0362990030886877,-0.0466701468283129
0.0185,-0.20724080260994,0.0721525641725512,0.0360762820862753,0.0280593305115473,0.0200423789368195,0.0120254273620915,0.00400847578736365,-0.00400847578736425,-0.0120254273620922,-0.0200423789368201,-0.0280593305115479,-0.0360762820862759,-0.20654634542131,0.0736534965335891,0.0368267482667943,0.0286430264297288,0.0204593045926633,0.0122755827555978,0.00409186091853242,-0.00409186091853303,-0.0122755827555984,-0.020459304592664,-0.0286430264297295,-0.0368267482667948,-0.206971307480929,0.0826279966528827,0.0413139983264411,0.0321331098094541,0.0229522212924671,0.0137713327754801,0.00459044425849317,-0.00459044425849377,-0.0137713327754807,-0.0229522212924677,-0.0321331098094547,-0.0413139983264417,-0.206944790462415,0.0826624087419164,0.0413312043709579,0.0321464922885226,0.0229617802060875,0.0137770681236524,0.00459235604121725,-0.00459235604121787,-0.013777068123653,-0.0229617802060882,-0.0321464922885232,-0.0413312043709585,-0.205994207667376,0.0782734648810328,0.0391367324405161,0.0304396807870679,0.0217426291336199,0.0130455774801718,0.00434852582672372,-0.00434852582672435,-0.0130455774801724,-0.0217426291336205,-0.0304396807870686,-0.0391367324405167
0.0186,-0.188118922204866,0.0636213385411353,0.0318106692705674,0.0247416316548856,0.017672594039204,0.0106035564235223,0.00353451880784056,-0.00353451880784114,-0.0106035564235228,-0.0176725940392045,-0.0247416316548863,-0.0318106692705679,-0.187580909530849,0.0647841469133464,0.0323920734566729,0.0251938349107456,0.0179955963648182,0.0107973578188908,0.0035991192729634,-0.00359911927296398,-0.0107973578188913,-0.0179955963648187,-0.0251938349107461,-0.0323920734566735,-0.188018434458856,0.07402395416137,0.0370119770806847,0.0287870932849769,0.0205622094892691,0.0123373256935613,0.0041124418978536,-0.00411244189785417,-0.0123373256935619,-0.0205622094892697,-0.0287870932849775,-0.0370119770806853,-0.187991556221138,0.0740588350175616,0.0370294175087805,0.0288006580623848,0.0205718986159891,0.0123431391695933,0.00411437972319759,-0.00411437972319816,-0.0123431391695939,-0.0205718986159897,-0.0288006580623853,-0.0370294175087811,-0.187046855248173,0.0693080259463562,0.0346540129731778,0.0269531212013604,0.0192522294295431,0.0115513376577257,0.00385044588590839,-0.00385044588590896,-0.0115513376577263,-0.0192522294295437,-0.026953121201361,-0.0346540129731784
0.0187,-0.171711556015278,0.0585241562488015,0.0292620781244006,0.0227593940967559,0.0162567100691113,0.00975402604146667,0.00325134201382204,-0.00325134201382257,-0.00975402604146721,-0.0162567100691118,-0.0227593940967564,-0.029262078124401,-0.171294385860168,0.0594257873300468,0.0297128936650232,0.023110028406129,0.016507163147235,0.00990429788834082,0.00330143262944677,-0.00330143262944731,-0.00990429788834136,-0.0165071631472355,-0.0231100284061295,-0.0297128936650236,-0.171837450593465,0.0708944217726707,0.035447210886335,0.0275700529115939,0.0196928949368527,0.0118157369621115,0.00393857898737034,-0.00393857898737087,-0.0118157369621121,-0.0196928949368533,-0.0275700529115943,-0.0354472108863356,-0.171814174596466,0.0709246278714681,0.0354623139357338,0.0275817997277929,0.019701285519852,0.011820771311911,0.00394025710397018,-0.00394025710397071,-0.0118207713119116,-0.0197012855198526,-0.0275817997277933,-0.0354623139357343,-0.170924234094466,0.06652630311452,0.0332631515572596,0.0258713401000908,0.0184795286429219,0.0110877171857531,0.00369590572858417,-0.00369590572858473,-0.0110877171857536,-0.0184795286429225,-0.0258713401000913,-0.0332631515572604
0.0188,-0.158249479810726,0.0564412586052042,0.0282206293026019,0.021949378346468,0.0156781273903342,0.00940687643420041,0.00313562547806665,-0.00313562547806715,-0.00940687643420092,-0.0156781273903347,-0.0219493783464685,-0.0282206293026024,-0.157888279561637,0.0572219217642133,0.0286109608821064,0.0222529695749717,0.0158949782678368,0.00953698696070196,0.00317899565356716,-0.00317899565356765,-0.00953698696070246,-0.0158949782678372,-0.0222529695749721,-0.0286109608821069,-0.158595080665713,0.0721483991973755,0.0360741995986875,0.0280577107989791,0.0200412219992707,0.0120247331995623,0.00400824439985395,-0.00400824439985445,-0.0120247331995628,-0.0200412219992712,-0.0280577107989796,-0.036074199598688,-0.158576622721117,0.0721723527362133,0.0360861763681064,0.0280670260640825,0.0200478757600589,0.0120287254560352,0.00400957515201157,-0.00400957515201207,-0.0120287254560357,-0.0200478757600595,-0.028067026064083,-0.0360861763681069,-0.157724157778543,0.0684054126807757,0.0342027063403876,0.0266021049314124,0.0190015035224373,0.0114009021134623,0.00380030070448728,-0.00380030070448778,-0.0114009021134628,-0.0190015035224379,-0.026602104931413,-0.0342027063403881
0.0189,-0.14794653847227,0.0568904618188659,0.0284452309094327,0.0221240684851142,0.0158029060607958,0.00948174363647739,0.00316058121215897,-0.00316058121215945,-0.00948174363647786,-0.0158029060607963,-0.0221240684851147,-0.0284452309094332,-0.147563264515013,0.0577188329481577,0.0288594164740786,0.0224462128131721,0.0160330091522657,0.00961980549135934,0.00320660183045295,-0.00320660183045344,-0.00961980549135982,-0.0160330091522662,-0.0224462128131726,-0.0288594164740791,-0.148438829349042,0.0762093229333093,0.0381046614666544,0.0296369589185089,0.0211692563703634,0.012701553822218,0.0042338512740725,-0.00423385127407295,-0.0127015538222184,-0.0211692563703639,-0.0296369589185094,-0.0381046614666549,-0.148422788476463,0.0762301397508218,0.0381150698754106,0.0296450543475415,0.0211750388196724,0.0127050232918034,0.0042350077639343,-0.00423500776393477,-0.0127050232918038,-0.021175038819673,-0.0296450543475419,-0.0381150698754111,-0.147539643126931,0.0726035606832539,0.0363017803416267,0.0282347180434873,0.020167655745348,0.0121005934472087,0.00403353114906941,-0.00403353114906989,-0.0121005934472092,-0.0201676557453485,-0.0282347180434878,-0.0363017803416271
0.019,-0.140988661181892,0.0593567563395296,0.0296783781697646,0.0230831830209278,0.0164879878720912,0.00989279272325467,0.00329759757441806,-0.00329759757441852,-0.0098927927232551,-0.0164879878720917,-0.0230831830209282,-0.029678378169765,-0.140511291303115,0.0603884972603122,0.0301942486301558,0.0234844156012323,0.0167745825723087,0.0100647495433851,0.00335491651446156,-0.00335491651446203,-0.0100647495433856,-0.0167745825723092,-0.0234844156012328,-0.0301942486301564,-0.141506349856095,0.0814024981582774,0.0407012490791385,0.0316565270615519,0.0226118050439656,0.0135670830263793,0.00452236100879295,-0.0045223610087934,-0.0135670830263797,-0.0226118050439661,-0.0316565270615524,-0.0407012490791389,-0.141488553554553,0.0814255930591166,0.0407127965295581,0.0316655084118785,0.0226182202941989,0.0135709321765192,0.00452364405883959,-0.00452364405884004,-0.0135709321765197,-0.0226182202941993,-0.0316655084118789,-0.0407127965295585,-0.140538730531784,0.0772819805791053,0.0386409902895524,0.0300541035585407,0.021467216827529,0.0128803300965173,0.00429344336550562,-0.0042934433655061,-0.0128803300965178,-0.0214672168275295,-0.0300541035585411,-0.0386409902895529
0.0191,-0.137523278149309,0.063325182570255,0.0316625912851273,0.0246264598884323,0.0175903284917373,0.0105541970950423,0.00351806569834728,-0.00351806569834772,-0.0105541970950427,-0.0175903284917377,-0.0246264598884328,-0.0316625912851277,-0.136903378116652,0.0646649743311545,0.032332487165577,0.025147490017671,0.0179624928697649,0.0107774957218589,0.00359249857395281,-0.00359249857395324,-0.0107774957218593,-0.0179624928697654,-0.0251474900176714,-0.0323324871655775,-0.13793069977255,0.0863603189265872,0.0431801594632934,0.0335845684714503,0.0239889774796074,0.0143933864877643,0.00479779549592129,-0.00479779549592174,-0.0143933864877648,-0.0239889774796077,-0.0335845684714507,-0.0431801594632939,-0.137908346455655,0.0863893276302164,0.043194663815108,0.0335958496339727,0.0239970354528376,0.0143982212717025,0.00479940709056736,-0.00479940709056779,-0.0143982212717029,-0.0239970354528381,-0.0335958496339731,-0.0431946638151084,-0.136937434502649,0.0817046843347505,0.040852342167375,0.0317740439079583,0.0226957456485416,0.0136174473891249,0.00453914912970813,-0.00453914912970858,-0.0136174473891253,-0.022695745648542,-0.0317740439079588,-0.0408523421673755
0.0192,-0.137649789020732,0.0683148779447042,0.0341574389723519,0.0265668969784958,0.0189763549846398,0.0113858129907838,0.00379527099692779,-0.00379527099692822,-0.0113858129907842,-0.0189763549846403,-0.0265668969784963,-0.0341574389723523,-0.136874170017956,0.0699912255729847,0.0349956127864922,0.0272188099450495,0.0194420071036066,0.0116652042621639,0.00388840142072115,-0.00388840142072158,-0.0116652042621643,-0.019442007103607,-0.0272188099450499,-0.0349956127864926,-0.13783695331122,0.0903236260418693,0.0451618130209345,0.0351258545718378,0.0250898961227413,0.0150539376736446,0.0050179792245481,-0.0050179792245485,-0.0150539376736451,-0.0250898961227417,-0.0351258545718382,-0.0451618130209349,-0.137810685771892,0.0903577143727863,0.0451788571863929,0.0351391111449723,0.0250993651035515,0.0150596190621309,0.00501987302071015,-0.00501987302071057,-0.0150596190621313,-0.025099365103552,-0.0351391111449727,-0.0451788571863933,-0.13689535335192,0.0857653550243434,0.0428826775121715,0.0333531936205777,0.0238237097289841,0.0142942258373903,0.00476474194579663,-0.00476474194579707,-0.0142942258373908,-0.0238237097289845,-0.0333531936205782,-0.0428826775121719
0.0193,-0.141411715031782,0.0739120644984655,0.0369560322492325,0.0287435806382919,0.0205311290273514,0.0123186774164107,0.0041062258054701,-0.00410622580547053,-0.0123186774164111,-0.0205311290273518,-0.0287435806382924,-0.036956032249233,-0.14050537801918,0.0758709333452345,0.037935466672617,0.029505362967591,0.0210752592625649,0.0126451555575389,0.00421505185251283,-0.00421505185251325,-0.0126451555575393,-0.0210752592625654,-0.0295053629675914,-0.0379354666726174,-0.141328456522372,0.0932529983035109,0.0466264991517552,0.0362650548958095,0.025903610639864,0.0155421663839183,0.00518072212797262,-0.00518072212797304,-0.0155421663839187,-0.0259036106398643,-0.03626505489581,-0.0466264991517557,-0.141301832622673,0.0932875490961052,0.0466437745480524,0.0362784913151518,0.0259132080822512,0.0155479248493506,0.00518264161645007,-0.00518264161645049,-0.0155479248493511,-0.0259132080822517,-0.0362784913151522,-0.0466437745480528,-0.140455564309403,0.0893042957193091,0.0446521478596543,0.0347294483352866,0.024806748810919,0.0148840492865513,0.00496134976218362,-0.00496134976218406,-0.0148840492865517,-0.0248067488109194,-0.034729448335287,-0.0446521478596547
0.0194,-0.148791107105277,0.0797997661747851,0.0398998830873923,0.031033242401305,0.0221666017152178,0.0132999610291305,0.0044333203430434,-0.00443332034304382,-0.013299961029131,-0.0221666017152182,-0.0310332424013053,-0.0398998830873928,-0.147810823526734,0.0819184559516616,0.0409592279758307,0.0318571773145348,0.0227551266532392,0.0136530759919434,0.00455102533064764,-0.00455102533064807,-0.0136530759919438,-0.0227551266532396,-0.0318571773145353,-0.0409592279758309,-0.148464630499271,0.0957257844418589,0.0478628922209292,0.0372266939496115,0.0265904956782939,0.0159542974069763,0.00531809913565863,-0.00531809913565904,-0.0159542974069767,-0.0265904956782943,-0.0372266939496119,-0.0478628922209296,-0.148441423619432,0.0957559008448325,0.047877950422416,0.0372384058841013,0.0265988613457866,0.0159593168074718,0.00531977226915716,-0.00531977226915756,-0.0159593168074722,-0.026598861345787,-0.0372384058841018,-0.0478779504224165,-0.147592410223818,0.0921558283019372,0.0460779141509684,0.0358383776729753,0.0255988411949823,0.0153593047169893,0.00511976823899631,-0.00511976823899673,-0.0153593047169897,-0.0255988411949828,-0.0358383776729756,-0.0460779141509688
0.0195,-0.159705682468273,0.0857822115732906,0.042891105786645,0.0333597489451684,0.0238283921036916,0.0142970352622149,0.00476567842073817,-0.00476567842073857,-0.0142970352622153,-0.0238283921036921,-0.0333597489451687,-0.0428911057866455,-0.158725856007213,0.0878999133808097,0.0439499566904046,0.0341832996480926,0.0244166426057803,0.0146499855634681,0.00488332852115589,-0.00488332852115631,-0.0146499855634686,-0.0244166426057807,-0.0341832996480929,-0.0439499566904051,-0.159235510520364,0.0986629788958285,0.0493314894479141,0.0383689362372664,0.0274063830266188,0.0164438298159712,0.0054812766053236,-0.00548127660532403,-0.0164438298159716,-0.0274063830266192,-0.0383689362372669,-0.0493314894479144,-0.159216887476123,0.0986871466904154,0.0493435733452075,0.0383783348240501,0.0274130963028929,0.0164478577817357,0.00548261926057841,-0.00548261926057883,-0.0164478577817362,-0.0274130963028934,-0.0383783348240506,-0.0493435733452079,-0.158291188544936,0.0947808072033404,0.04739040360167,0.0368592028012988,0.0263280020009277,0.0157968012005565,0.00526560040018537,-0.0052656004001858,-0.0157968012005569,-0.0263280020009281,-0.0368592028012992,-0.0473904036016704
0.0196,-0.174009027675567,0.091802181439596,0.0459010907197979,0.0357008483376205,0.0255006059554431,0.0153003635732658,0.00510012119108847,-0.00510012119108888,-0.0153003635732662,-0.0255006059554435,-0.0357008483376209,-0.0459010907197982,-0.173103356478123,0.0937596112581077,0.0468798056290536,0.0364620710448195,0.0260443364605853,0.0156266018763511,0.00520886729211688,-0.00520886729211732,-0.0156266018763515,-0.0260443364605857,-0.0364620710448199,-0.046879805629054,-0.173540086709758,0.102982635825115,0.0514913179125574,0.0400488028208778,0.0286062877291984,0.0171637726375189,0.00572125754583951,-0.00572125754583994,-0.0171637726375193,-0.0286062877291988,-0.0400488028208783,-0.0514913179125578,-0.17352377320145,0.103003806451823,0.0515019032259111,0.0400570358423752,0.0286121684588394,0.0171673010753035,0.0057224336917677,-0.00572243369176813,-0.017167301075304,-0.0286121684588398,-0.0400570358423756,-0.0515019032259116,-0.172537027909056,0.0984772880868197,0.0492386440434096,0.0382967231448741,0.0273548022463387,0.016412881347803,0.00547096044926754,-0.00547096044926798,-0.0164128813478035,-0.027354802246339,-0.0382967231448746,-0.0492386440434101
