time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0089,-4.41414221298559,4.88683022831888,2.44341511415943,1.90043397767956,1.35745284119968,0.814471704719804,0.271490568239928,-0.271490568239949,-0.814471704719823,-1.3574528411997,-1.90043397767958,-2.44341511415945
0.009,-4.41985592034678,4.9251049305838,2.46255246529189,1.91531858411591,1.36808470293993,0.820850821763955,0.273616940587979,-0.273616940588,-0.820850821763976,-1.36808470293995,-1.91531858411593,-2.46255246529191
0.0091,-4.42371931001129,4.96114784310767,2.48057392155382,1.92933527231964,1.37809662308545,0.826857973851266,0.275619324617082,-0.275619324617103,-0.826857973851288,-1.37809662308547,-1.92933527231966,-2.48057392155384
0.0092,-4.4260990361896,4.9921945775537,2.49609728877684,1.94140900238199,1.38672071598713,0.832032429592273,0.277344143197417,-0.277344143197439,-0.832032429592295,-1.38672071598715,-1.94140900238201,-2.49609728877686
0.0093,-4.4273604952571,5.01610012148238,2.50805006074118,1.95070560279869,1.39336114485621,0.836016686913717,0.278672228971232,-0.278672228971254,-0.836016686913738,-1.39336114485623,-1.95070560279871,-2.5080500607412
0.0094,-4.42785192492973,5.03178205865133,2.51589102932566,1.95680413391995,1.39771723851425,0.838630343108545,0.279543447702841,-0.279543447702862,-0.838630343108565,-1.39771723851427,-1.95680413391997,-2.51589102932568
0.0095,-4.42787918588939,5.03933677292819,2.51966838646408,1.95974207836095,1.39981577025782,0.839889462154688,0.279963154051556,-0.279963154051577,-0.83988946215471,-1.39981577025784,-1.95974207836097,-2.51966838646411
0.0096,-4.42767404496495,5.03980864436927,2.51990432218463,1.95992558392137,1.39994684565812,0.839968107394866,0.279989369131615,-0.279989369131636,-0.839968107394887,-1.39994684565814,-1.95992558392139,-2.51990432218464
0.0097,-4.42736215610793,5.0347015749166,2.51735078745829,1.95793950135645,1.39852821525461,0.839116929152754,0.279705643050912,-0.279705643050933,-0.839116929152778,-1.39852821525463,-1.95793950135647,-2.51735078745831
0.0098,-4.4269385800185,5.02540093596134,2.51270046798066,1.95432258620718,1.3959447044337,0.837566822660215,0.279188940886731,-0.279188940886752,-0.837566822660235,-1.39594470443372,-1.9543225862072,-2.51270046798068
0.0099,-4.42625789891402,5.01269757652221,2.5063487882611,1.94938239086974,1.39241599347838,0.835449596087026,0.278483198695668,-0.278483198695689,-0.835449596087046,-1.3924159934784,-1.94938239086976,-2.50634878826112
0.01,-4.42504286627604,4.99656720956655,2.49828360478326,1.94310947038698,1.3879353359907,0.832761201594415,0.277587067198131,-0.277587067198152,-0.832761201594436,-1.38793533599072,-1.943109470387,-2.49828360478329
0.0101,-4.42291096508876,4.97627152686438,2.48813576343218,1.93521670489169,1.38229764635121,0.829378587810717,0.276459529270233,-0.276459529270254,-0.829378587810741,-1.38229764635123,-1.93521670489171,-2.4881357634322
0.0102,-4.41941363025899,4.95074040286162,2.4753702014308,1.92528793444617,1.37520566746155,0.825123400476924,0.275041133492301,-0.275041133492322,-0.825123400476945,-1.37520566746157,-1.92528793444619,-2.47537020143082
0.0103,-4.41407968683996,4.91910220157528,2.45955110078763,1.91298418950149,1.36641727821535,0.819850366929203,0.273283455643061,-0.273283455643082,-0.819850366929224,-1.36641727821537,-1.91298418950151,-2.45955110078765
0.0104,-4.40645381652848,4.88118102440533,2.44059051220266,1.89823706504651,1.35588361789036,0.813530170734213,0.271176723578064,-0.271176723578085,-0.813530170734232,-1.35588361789038,-1.89823706504653,-2.44059051220268
0.0105,-4.39612287203613,4.83779071713352,2.41889535856675,1.88136305666303,1.3438307547593,0.806298452855575,0.268766150951852,-0.268766150951873,-0.806298452855597,-1.34383075475932,-1.88136305666305,-2.41889535856677
0.0106,-4.38272701303575,4.79072140851412,2.39536070425705,1.86305832553325,1.33075594680946,0.798453568085673,0.266151189361884,-0.266151189361905,-0.798453568085696,-1.33075594680948,-1.86305832553328,-2.39536070425707
0.0107,-4.36595763319252,4.7424135029347,2.37120675146734,1.84427191780793,1.31733708414852,0.790402250489106,0.263467416829696,-0.263467416829716,-0.790402250489127,-1.31733708414854,-1.84427191780795,-2.37120675146736
0.0108,-4.34554828251695,4.69541422074777,2.34770711037388,1.82599441917968,1.30428172798548,0.782569036791283,0.260856345597088,-0.260856345597108,-0.782569036791302,-1.3042817279855,-1.8259944191797,-2.3477071103739
0.0109,-4.32126687589963,4.65178084709547,2.32589042354773,1.80902588498156,1.2921613464154,0.775296807849234,0.258432269283071,-0.258432269283091,-0.775296807849253,-1.29216134641542,-1.80902588498158,-2.32589042354774
0.011,-4.29291669930355,4.61261104371887,2.30630552185943,1.79379318366844,1.28128084547745,0.768768507286468,0.256256169095482,-0.256256169095502,-0.768768507286488,-1.28128084547747,-1.79379318366845,-2.30630552185945
0.0111,-4.26035027673121,4.5778393415794,2.28891967078969,1.78027085505864,1.2716220393276,0.762973223596557,0.254324407865512,-0.254324407865532,-0.762973223596576,-1.27162203932762,-1.78027085505866,-2.28891967078971
0.0112,-4.22349511132944,4.54635417007093,2.27317708503546,1.76802662169424,1.26287615835303,0.757725695011812,0.252575231670598,-0.252575231670617,-0.757725695011831,-1.26287615835304,-1.76802662169426,-2.27317708503548
0.0113,-4.18238527617442,4.51638916334895,2.25819458167447,1.75637356352458,1.2545525453747,0.752731527224817,0.250910509074932,-0.250910509074952,-0.752731527224834,-1.25455254537472,-1.7563735635246,-2.25819458167449
0.0114,-4.13718945822924,4.48605839612181,2.24302919806089,1.74457826515847,1.24612733225605,0.747676399353624,0.249225466451202,-0.249225466451221,-0.747676399353643,-1.24612733225607,-1.74457826515849,-2.24302919806091
0.0115,-4.08822552026178,4.45386426783932,2.22693213391965,1.73205832638195,1.23718451884425,0.742310711306543,0.247436903768842,-0.247436903768861,-0.742310711306563,-1.23718451884426,-1.73205832638196,-2.22693213391967
0.0116,-4.03595424075698,4.41902136813887,2.20951068406942,1.71850830983177,1.22750593559412,0.73650356135647,0.245501187118817,-0.245501187118835,-0.736503561356488,-1.22750593559414,-1.71850830983179,-2.20951068406944
0.0117,-3.98094994275859,4.38150417539086,2.19075208769542,1.70391829042977,1.21708449316412,0.730250695898466,0.243416898632816,-0.243416898632835,-0.730250695898485,-1.21708449316413,-1.70391829042979,-2.19075208769544
0.0118,-3.9238517673004,4.34181923777216,2.17090961888607,1.68848525913361,1.20606089938115,0.723636539628684,0.241212179876222,-0.241212179876241,-0.723636539628702,-1.20606089938116,-1.68848525913363,-2.17090961888609
0.0119,-3.86530458432841,4.30059312453124,2.15029656226561,1.67245288176214,1.19460920125867,0.716765520755196,0.238921840251727,-0.238921840251744,-0.716765520755215,-1.19460920125868,-1.67245288176216,-2.15029656226563
0.012,-3.80590137818148,4.25812659022075,2.12906329511037,1.65593811841917,1.18281294172797,0.70968776503678,0.236562588345588,-0.236562588345606,-0.709687765036799,-1.18281294172799,-1.65593811841919,-2.12906329511038
0.0121,-3.74613851873611,4.21407430659177,2.10703715329588,1.63880667478568,1.17057619627548,0.702345717765286,0.234115239255089,-0.234115239255107,-0.702345717765304,-1.1705761962755,-1.6388066747857,-2.10703715329589
0.0122,-3.68639174055701,4.16736592227913,2.08368296113956,1.62064230310854,1.15760164507753,0.694560987046512,0.231520329015498,-0.231520329015516,-0.694560987046532,-1.15760164507754,-1.62064230310856,-2.08368296113957
0.0123,-3.62691496428624,4.11640288528982,2.05820144264491,1.60082334427937,1.14344524591383,0.686067147548296,0.228689049182759,-0.228689049182777,-0.686067147548312,-1.14344524591385,-1.60082334427938,-2.05820144264492
0.0124,-3.56785800238312,4.05947325801404,2.02973662900701,1.57868404478323,1.12763146055944,0.676578876335662,0.225526292111882,-0.225526292111899,-0.676578876335678,-1.12763146055946,-1.57868404478324,-2.02973662900703
