case_id,fg_mode,vf0,e0,porosity_name,porosity_mode,load_case,input_file,w_center_mm,theta_mean_K,theta_min_K,theta_max_K,theta_span_K,magnetoelectric_efficiency,load_scale,volt,magnetic,status,message,output_mat
U_Vf70_e30_LogUneven_magneto,U,0.7,0.3,LogUneven,3,magneto,cases/porous/Porous_CFFF_U_Vf0.7_e30_LogUneven-30x30-10layer.txt,-0.141105934377579,2.05391259555654e-16,-0.290471694237684,0.290471694237685,0.580943388475369,0.417039575054159,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf70_e30_LogUneven_magneto.mat
U_Vf90_e30_LogUneven_elastic,U,0.9,0.3,LogUneven,3,elastic,cases/porous/Porous_CFFF_U_Vf0.9_e30_LogUneven-30x30-10layer.txt,-4.36195607596895,-4.0856207306205805e-15,-2.01159432857429,2.01159432857428,4.02318865714857,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf90_e30_LogUneven_elastic.mat
U_Vf90_e30_LogUneven_electro,U,0.9,0.3,LogUneven,3,electro,cases/porous/Porous_CFFF_U_Vf0.9_e30_LogUneven-30x30-10layer.txt,-0.0389791706140712,-6.80011602582908e-17,-0.0692027359667816,0.0692027359667815,0.138405471933563,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf90_e30_LogUneven_electro.mat
U_Vf90_e30_LogUneven_magneto,U,0.9,0.3,LogUneven,3,magneto,cases/porous/Porous_CFFF_U_Vf0.9_e30_LogUneven-30x30-10layer.txt,-1.06928964781754,-1.99840144432528e-15,-1.89839260315222,1.89839260315222,3.79678520630444,2.59864972088742,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf90_e30_LogUneven_magneto.mat
U_Vf10_e40_Even_elastic,U,0.1,0.4,Even,1,elastic,cases/porous/Porous_CFFF_U_Vf0.1_e40_Even-30x30-10layer.txt,-2.34599845124724,-4.529709940470641e-15,-2.1279054951134,2.12790549511339,4.25581099022678,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf10_e40_Even_elastic.mat
U_Vf10_e40_Even_electro,U,0.1,0.4,Even,1,electro,cases/porous/Porous_CFFF_U_Vf0.1_e40_Even-30x30-10layer.txt,-0.0045801030410777,-1.76941794549634e-17,-0.0182705037780398,0.0182705037780398,0.0365410075560796,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf10_e40_Even_electro.mat
U_Vf10_e40_Even_magneto,U,0.1,0.4,Even,1,magneto,cases/porous/Porous_CFFF_U_Vf0.1_e40_Even-30x30-10layer.txt,1.15400417747603,4.17443857259059e-15,-4.60344177745775,4.60344177745776,9.20688355491551,4.8291503708824,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf10_e40_Even_magneto.mat
U_Vf30_e40_Even_elastic,U,0.3,0.4,Even,1,elastic,cases/porous/Porous_CFFF_U_Vf0.3_e40_Even-30x30-10layer.txt,-2.76210577898984,-1.7541523789077502e-15,-1.94260218377096,1.94260218377096,3.88520436754191,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf30_e40_Even_elastic.mat
U_Vf30_e40_Even_electro,U,0.3,0.4,Even,1,electro,cases/porous/Porous_CFFF_U_Vf0.3_e40_Even-30x30-10layer.txt,-0.013927076396104,5.55111512312578e-18,-0.0422547594953513,0.0422547594953513,0.0845095189907026,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf30_e40_Even_electro.mat
U_Vf30_e40_Even_magneto,U,0.3,0.4,Even,1,magneto,cases/porous/Porous_CFFF_U_Vf0.3_e40_Even-30x30-10layer.txt,0.87783601898317,-2.2204460492503099e-16,-2.66335509353646,2.66335509353646,5.32671018707291,3.02479109154103,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf30_e40_Even_magneto.mat
U_Vf50_e40_Even_elastic,U,0.5,0.4,Even,1,elastic,cases/porous/Porous_CFFF_U_Vf0.5_e40_Even-30x30-10layer.txt,-3.33327535449454,7.238654120556021e-15,-1.97118071106584,1.97118071106586,3.9423614221317,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf50_e40_Even_elastic.mat
U_Vf50_e40_Even_electro,U,0.5,0.4,Even,1,electro,cases/porous/Porous_CFFF_U_Vf0.5_e40_Even-30x30-10layer.txt,-0.0233768927093619,1.2281842209915799e-16,-0.0581606513582316,0.0581606513582319,0.116321302716464,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf50_e40_Even_electro.mat
U_Vf50_e40_Even_magneto,U,0.5,0.4,Even,1,magneto,cases/porous/Porous_CFFF_U_Vf0.5_e40_Even-30x30-10layer.txt,0.46901182147731,-2.44249065417534e-15,-1.1668801910671,1.16688019106709,2.33376038213419,1.34082547182497,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf50_e40_Even_magneto.mat
U_Vf70_e40_Even_elastic,U,0.7,0.4,Even,1,elastic,cases/porous/Porous_CFFF_U_Vf0.7_e40_Even-30x30-10layer.txt,-4.18873104633904,1.11022302462516e-15,-2.17823211581669,2.17823211581669,4.35646423163337,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf70_e40_Even_elastic.mat
U_Vf70_e40_Even_electro,U,0.7,0.4,Even,1,electro,cases/porous/Porous_CFFF_U_Vf0.7_e40_Even-30x30-10layer.txt,-0.032758302155284,2.35922392732846e-17,-0.0692607652913072,0.0692607652913072,0.138521530582614,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf70_e40_Even_electro.mat
U_Vf70_e40_Even_magneto,U,0.7,0.4,Even,1,magneto,cases/porous/Porous_CFFF_U_Vf0.7_e40_Even-30x30-10layer.txt,-0.168715199055661,1.3877787807814499e-16,-0.356713963604969,0.356713963604969,0.713427927209939,0.401540323378739,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf70_e40_Even_magneto.mat
U_Vf90_e40_Even_elastic,U,0.9,0.4,Even,1,elastic,cases/porous/Porous_CFFF_U_Vf0.9_e40_Even-30x30-10layer.txt,-5.62558332583958,4.9737991503207e-15,-2.64708905871173,2.64708905871174,5.29417811742346,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf90_e40_Even_elastic.mat
U_Vf90_e40_Even_electro,U,0.9,0.4,Even,1,electro,cases/porous/Porous_CFFF_U_Vf0.9_e40_Even-30x30-10layer.txt,-0.0416884667982144,4.8572257327350605e-17,-0.0758750574461411,0.0758750574461412,0.151750114892282,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf90_e40_Even_electro.mat
U_Vf90_e40_Even_magneto,U,0.9,0.4,Even,1,magneto,cases/porous/Porous_CFFF_U_Vf0.9_e40_Even-30x30-10layer.txt,-1.27906591349562,1.2878587085651802e-15,-2.32796279447266,2.32796279447267,4.65592558894533,2.48451572751581,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf90_e40_Even_magneto.mat
U_Vf10_e40_Uneven_elastic,U,0.1,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_U_Vf0.1_e40_Uneven-30x30-10layer.txt,-1.53125407177707,7.7715611723761e-15,-1.33177094279211,1.33177094279213,2.66354188558424,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf10_e40_Uneven_elastic.mat
U_Vf10_e40_Uneven_electro,U,0.1,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_U_Vf0.1_e40_Uneven-30x30-10layer.txt,-0.0086904489774668,8.60422844084496e-17,-0.0330499359408008,0.0330499359408009,0.0660998718816017,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf10_e40_Uneven_electro.mat
U_Vf10_e40_Uneven_magneto,U,0.1,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_U_Vf0.1_e40_Uneven-30x30-10layer.txt,1.17775347894469,-1.1546319456101601e-14,-4.47901795798143,4.47901795798141,8.95803591596284,5.24226312453761,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf10_e40_Uneven_magneto.mat
U_Vf30_e40_Uneven_elastic,U,0.3,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_U_Vf0.3_e40_Uneven-30x30-10layer.txt,-1.79730186402309,1.3544720900426901e-15,-1.21230228463037,1.21230228463038,2.42460456926075,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf30_e40_Uneven_elastic.mat
U_Vf30_e40_Uneven_electro,U,0.3,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_U_Vf0.3_e40_Uneven-30x30-10layer.txt,-0.0265154640507156,4.57966997657877e-17,-0.0767103928606941,0.0767103928606942,0.153420785721388,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf30_e40_Uneven_electro.mat
U_Vf30_e40_Uneven_magneto,U,0.3,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_U_Vf0.3_e40_Uneven-30x30-10layer.txt,0.892613308483499,-1.6431300764452302e-15,-2.58236919554002,2.58236919554001,5.16473839108003,3.4456063764289,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf30_e40_Uneven_magneto.mat
U_Vf50_e40_Uneven_elastic,U,0.5,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_U_Vf0.5_e40_Uneven-30x30-10layer.txt,-2.16372895827394,2.9309887850104103e-15,-1.22774271928725,1.22774271928726,2.45548543857452,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf50_e40_Uneven_elastic.mat
U_Vf50_e40_Uneven_electro,U,0.5,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_U_Vf0.5_e40_Uneven-30x30-10layer.txt,-0.0446709078284227,1.13797860024079e-16,-0.106037919443467,0.106037919443467,0.212075838886934,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf50_e40_Uneven_electro.mat
U_Vf50_e40_Uneven_magneto,U,0.5,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_U_Vf0.5_e40_Uneven-30x30-10layer.txt,0.475743461129683,-1.22124532708767e-15,-1.12929978946119,1.12929978946118,2.25859957892237,1.55597674471651,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf50_e40_Uneven_magneto.mat
U_Vf70_e40_Uneven_elastic,U,0.7,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_U_Vf0.7_e40_Uneven-30x30-10layer.txt,-2.71234913326415,1.5543122344752201e-15,-1.35628346593974,1.35628346593974,2.71256693187948,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf70_e40_Uneven_elastic.mat
U_Vf70_e40_Uneven_electro,U,0.7,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_U_Vf0.7_e40_Uneven-30x30-10layer.txt,-0.062878918981603,8.04911692853238e-17,-0.127155784615226,0.127155784615226,0.254311569230453,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf70_e40_Uneven_electro.mat
U_Vf70_e40_Uneven_magneto,U,0.7,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_U_Vf0.7_e40_Uneven-30x30-10layer.txt,-0.170698784630352,2.16493489801906e-16,-0.345192605778594,0.345192605778595,0.690385211557189,0.46132335858276,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf70_e40_Uneven_magneto.mat
U_Vf90_e40_Uneven_elastic,U,0.9,0.4,Uneven,2,elastic,cases/porous/Porous_CFFF_U_Vf0.9_e40_Uneven-30x30-10layer.txt,-3.63675714447088,-4.4630965589931304e-15,-1.65076337643444,1.65076337643443,3.30152675286887,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf90_e40_Uneven_elastic.mat
U_Vf90_e40_Uneven_electro,U,0.9,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_U_Vf0.9_e40_Uneven-30x30-10layer.txt,-0.0804978257453415,-1.88737914186277e-16,-0.140634973718691,0.14063497371869,0.281269947437381,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf90_e40_Uneven_electro.mat
U_Vf90_e40_Uneven_magneto,U,0.9,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_U_Vf0.9_e40_Uneven-30x30-10layer.txt,-1.29335292228553,-2.79776202205539e-15,-2.25957226244459,2.25957226244458,4.51914452488917,2.74437677687805,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf90_e40_Uneven_magneto.mat
U_Vf10_e40_LogUneven_elastic,U,0.1,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_U_Vf0.1_e40_LogUneven-30x30-10layer.txt,-2.05351526268655,1.84297022087776e-15,-1.8351982309648,1.8351982309648,3.6703964619296,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf10_e40_LogUneven_elastic.mat
U_Vf10_e40_LogUneven_electro,U,0.1,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_U_Vf0.1_e40_LogUneven-30x30-10layer.txt,-0.0031446548369139,6.0715321659188194e-18,-0.0123073457779822,0.0123073457779822,0.0246146915559643,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf10_e40_LogUneven_electro.mat
U_Vf10_e40_LogUneven_magneto,U,0.1,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_U_Vf0.1_e40_LogUneven-30x30-10layer.txt,0.902007996570939,-1.82076576038526e-15,-3.5302202894655,3.5302202894655,7.060440578931,4.97820439964717,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf10_e40_LogUneven_magneto.mat
U_Vf30_e40_LogUneven_elastic,U,0.3,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_U_Vf0.3_e40_LogUneven-30x30-10layer.txt,-2.4148315775068,-1.9095836023552704e-15,-1.67384842267571,1.67384842267571,3.34769684535142,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf30_e40_LogUneven_elastic.mat
U_Vf30_e40_LogUneven_electro,U,0.3,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_U_Vf0.3_e40_LogUneven-30x30-10layer.txt,-0.0095428013705542,-1.21430643318376e-17,-0.0284161865293391,0.0284161865293391,0.0568323730586782,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf30_e40_LogUneven_electro.mat
U_Vf30_e40_LogUneven_magneto,U,0.3,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_U_Vf0.3_e40_LogUneven-30x30-10layer.txt,0.685162071427239,1.02140518265514e-15,-2.04024923798128,2.04024923798128,4.08049847596256,3.07668290965016,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf30_e40_LogUneven_magneto.mat
U_Vf50_e40_LogUneven_elastic,U,0.5,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_U_Vf0.5_e40_LogUneven-30x30-10layer.txt,-2.911822154331,1.7319479184152402e-15,-1.69726358648324,1.69726358648324,3.39452717296647,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf50_e40_LogUneven_elastic.mat
U_Vf50_e40_LogUneven_electro,U,0.5,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_U_Vf0.5_e40_LogUneven-30x30-10layer.txt,-0.0159768330833312,2.2898349882893902e-17,-0.0390227205148577,0.0390227205148578,0.0780454410297155,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf50_e40_LogUneven_electro.mat
U_Vf50_e40_LogUneven_magneto,U,0.5,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_U_Vf0.5_e40_LogUneven-30x30-10layer.txt,0.365649568660342,-5.99520433297585e-16,-0.89308318177989,0.893083181779889,1.78616636355978,1.36201884126528,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf50_e40_LogUneven_magneto.mat
U_Vf70_e40_LogUneven_elastic,U,0.7,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_U_Vf0.7_e40_LogUneven-30x30-10layer.txt,-3.65645341939394,2.08721928629529e-15,-1.87585542320875,1.87585542320876,3.75171084641751,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf70_e40_LogUneven_elastic.mat
U_Vf70_e40_LogUneven_electro,U,0.7,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_U_Vf0.7_e40_LogUneven-30x30-10layer.txt,-0.0223521437040488,1.87350135405495e-17,-0.0464434909135884,0.0464434909135885,0.0928869818271769,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf70_e40_LogUneven_electro.mat
U_Vf70_e40_LogUneven_magneto,U,0.7,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_U_Vf0.7_e40_LogUneven-30x30-10layer.txt,-0.131414877399166,1.33226762955019e-16,-0.273055047664176,0.273055047664177,0.546110095328353,0.411966298833452,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf70_e40_LogUneven_magneto.mat
U_Vf90_e40_LogUneven_elastic,U,0.9,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_U_Vf0.9_e40_LogUneven-30x30-10layer.txt,-4.90777006412657,-1.7319479184152402e-15,-2.28083138506203,2.28083138506203,4.56166277012406,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_U_Vf90_e40_LogUneven_elastic.mat
U_Vf90_e40_LogUneven_electro,U,0.9,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_U_Vf0.9_e40_LogUneven-30x30-10layer.txt,-0.0284188052669658,-2.08166817117217e-18,-0.050899431145696,0.050899431145696,0.101798862291392,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_U_Vf90_e40_LogUneven_electro.mat
U_Vf90_e40_LogUneven_magneto,U,0.9,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_U_Vf0.9_e40_LogUneven-30x30-10layer.txt,-0.995790298775512,-2.22044604925031e-17,-1.78350776083161,1.78350776083161,3.56701552166323,2.59922806639324,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_U_Vf90_e40_LogUneven_magneto.mat
X_Vf10_e00_Even_elastic,X,0.1,0.0,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e00_Even-30x30-10layer.txt,-1.33031584008413,2.66453525910038e-15,-1.16035496093981,1.16035496093982,2.32070992187963,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e00_Even_elastic.mat
X_Vf10_e00_Even_electro,X,0.1,0.0,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.1_e00_Even-30x30-10layer.txt,-0.0075011536178611,3.2959746043559304e-17,-0.0285919406500419,0.028591940650042,0.0571838813000839,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e00_Even_electro.mat
X_Vf10_e00_Even_magneto,X,0.1,0.0,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e00_Even-30x30-10layer.txt,1.07639444483733,-4.6185277824406506e-15,-4.10286305964919,4.10286305964918,8.20572611929837,3.97757545988619,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e00_Even_magneto.mat
X_Vf30_e00_Even_elastic,X,0.3,0.0,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e00_Even-30x30-10layer.txt,-1.49119362363557,-2.08721928629529e-15,-1.02464590879149,1.02464590879149,2.04929181758298,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e00_Even_elastic.mat
X_Vf30_e00_Even_electro,X,0.3,0.0,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.3_e00_Even-30x30-10layer.txt,-0.0222086564951096,-9.15933995315754e-17,-0.0658016340707839,0.0658016340707838,0.131603268141568,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e00_Even_electro.mat
X_Vf30_e00_Even_magneto,X,0.3,0.0,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e00_Even-30x30-10layer.txt,0.827938451959497,3.5083047578154905e-15,-2.45308414139712,2.45308414139713,4.90616828279425,2.76361526320281,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e00_Even_magneto.mat
X_Vf50_e00_Even_elastic,X,0.5,0.0,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e00_Even-30x30-10layer.txt,-1.69005231184634,-2.15310032842364e-05,-0.983447347500187,0.983413020923033,1.96686036842322,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e00_Even_elastic.mat
X_Vf50_e00_Even_electro,X,0.5,0.0,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.5_e00_Even-30x30-10layer.txt,-0.0360382294570868,-1.90322193987791e-06,-0.0889975019631512,0.0889944676830529,0.177991969646204,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e00_Even_electro.mat
X_Vf50_e00_Even_magneto,X,0.5,0.0,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e00_Even-30x30-10layer.txt,0.503948108716469,2.66141015119015e-05,-1.24447272663245,1.24451515712196,2.48898788375441,1.46976766460228,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e00_Even_magneto.mat
X_Vf70_e00_Even_elastic,X,0.7,0.0,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e00_Even-30x30-10layer.txt,-1.9480670213001,-4.2188474935755897e-16,-1.0017732261806,1.0017732261806,2.0035464523612,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e00_Even_elastic.mat
X_Vf70_e00_Even_electro,X,0.7,0.0,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.7_e00_Even-30x30-10layer.txt,-0.0482313519786744,-1.11022302462516e-17,-0.103229822510884,0.103229822510884,0.206459645021769,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e00_Even_electro.mat
X_Vf70_e00_Even_magneto,X,0.7,0.0,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e00_Even-30x30-10layer.txt,0.0737560589268846,2.77555756156289e-17,-0.157860490314591,0.157860490314591,0.315720980629182,0.178642418218186,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e00_Even_magneto.mat
X_Vf90_e00_Even_elastic,X,0.9,0.0,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e00_Even-30x30-10layer.txt,-2.29744326434068,-5.07128351108666e-05,-1.07315043173891,1.07307457915808,2.14622501089699,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e00_Even_elastic.mat
X_Vf90_e00_Even_electro,X,0.9,0.0,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.9_e00_Even-30x30-10layer.txt,-0.0575988134950561,-4.99417329151847e-06,-0.109272165750008,0.109264695827798,0.218536861577806,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e00_Even_electro.mat
X_Vf90_e00_Even_magneto,X,0.9,0.0,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e00_Even-30x30-10layer.txt,-0.521619366337654,-4.5227624487465e-05,-0.989577291575179,0.989509643374582,1.97908693494976,1.08261327516112,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e00_Even_magneto.mat
X_Vf10_e10_Even_elastic,X,0.1,0.1,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e10_Even-30x30-10layer.txt,-1.49586115061902,-5.77315972805081e-16,-1.32309196343287,1.32309196343287,2.64618392686574,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e10_Even_elastic.mat
X_Vf10_e10_Even_electro,X,0.1,0.1,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.1_e10_Even-30x30-10layer.txt,-0.0065820070269965,-2.77555756156289e-18,-0.025482692626237,0.025482692626237,0.050965385252474,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e10_Even_electro.mat
X_Vf10_e10_Even_magneto,X,0.1,0.1,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e10_Even-30x30-10layer.txt,1.09807370268054,1.77635683940025e-16,-4.25126781720673,4.25126781720673,8.50253563441346,3.78274371829714,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e10_Even_magneto.mat
X_Vf30_e10_Even_elastic,X,0.3,0.1,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e10_Even-30x30-10layer.txt,-1.67803136307991,-5.10702591327572e-15,-1.16910929684541,1.16910929684541,2.33821859369082,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e10_Even_elastic.mat
X_Vf30_e10_Even_electro,X,0.3,0.1,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.3_e10_Even-30x30-10layer.txt,-0.019476805159485,-1.26287869051112e-16,-0.0586061226274553,0.0586061226274551,0.11721224525491,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e10_Even_electro.mat
X_Vf30_e10_Even_magneto,X,0.3,0.1,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e10_Even-30x30-10layer.txt,0.845127313190939,5.86197757002083e-15,-2.54300613202428,2.54300613202429,5.08601226404856,2.58881042196104,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e10_Even_magneto.mat
X_Vf50_e10_Even_elastic,X,0.5,0.1,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e10_Even-30x30-10layer.txt,-1.90298086297357,-3.27208576308635e-05,-1.12257729829813,1.12259078362478,2.24516808192291,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e10_Even_elastic.mat
X_Vf50_e10_Even_electro,X,0.5,0.1,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.5_e10_Even-30x30-10layer.txt,-0.0315677957690871,-2.25990747338284e-06,-0.0791545069790881,0.079155533217523,0.158310040196611,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e10_Even_electro.mat
X_Vf50_e10_Even_magneto,X,0.5,0.1,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e10_Even-30x30-10layer.txt,0.514937637474407,3.68638793711185e-05,-1.29119446812007,1.29117772799672,2.5823721961168,1.36432634556458,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e10_Even_magneto.mat
X_Vf70_e10_Even_elastic,X,0.7,0.1,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e10_Even-30x30-10layer.txt,-2.1951422051696,2.44249065417534e-15,-1.14401331049771,1.14401331049772,2.28802662099543,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e10_Even_elastic.mat
X_Vf70_e10_Even_electro,X,0.7,0.1,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.7_e10_Even-30x30-10layer.txt,-0.0422099531287643,8.04911692853238e-17,-0.0916924841585786,0.0916924841585787,0.183384968317157,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e10_Even_electro.mat
X_Vf70_e10_Even_magneto,X,0.7,0.1,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e10_Even-30x30-10layer.txt,0.0754343925674315,-1.27675647831893e-16,-0.163865778867648,0.163865778867648,0.327731557735296,0.167376703785578,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e10_Even_magneto.mat
