time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0129,-3.3156652768191,3.76746928825908,1.88373464412954,1.46512694543409,1.04651924673863,0.627911548043181,0.209303849347727,-0.209303849347726,-0.62791154804318,-1.04651924673863,-1.46512694543409,-1.88373464412954
0.013,-3.25902667857018,3.6776235314083,1.83881176570415,1.43018692888101,1.02156209205786,0.612937255234718,0.204312418411573,-0.204312418411572,-0.612937255234717,-1.02156209205786,-1.43018692888101,-1.83881176570415
0.0131,-3.20181112717789,3.58134305726949,1.79067152863474,1.39274452227147,0.994817515908191,0.596890509544915,0.198963503181638,-0.198963503181638,-0.596890509544914,-0.99481751590819,-1.39274452227147,-1.79067152863474
0.0132,-3.14388778025749,3.47723963920254,1.73861981960127,1.35225985968988,0.965899899778485,0.579539939867091,0.193179979955697,-0.193179979955696,-0.57953993986709,-0.965899899778484,-1.35225985968988,-1.73861981960127
0.0133,-3.08576188842513,3.36777491589748,1.68388745794874,1.30969024507124,0.935493032193745,0.561295819316247,0.187098606438749,-0.187098606438749,-0.561295819316247,-0.935493032193744,-1.30969024507124,-1.68388745794874
0.0134,-3.02755959111704,3.26292466288042,1.63146233144021,1.26891514667572,0.906367961911227,0.543820777146736,0.181273592382246,-0.181273592382245,-0.543820777146736,-0.906367961911226,-1.26891514667572,-1.63146233144021
0.0135,-2.96896294324893,3.1695157636142,1.5847578818071,1.23258946362775,0.88042104544839,0.528252627269034,0.176084209089678,-0.176084209089677,-0.528252627269033,-0.880421045448388,-1.23258946362774,-1.5847578818071
0.0136,-2.90931986725538,3.08321043932071,1.54160521966036,1.19902628195805,0.856447344255753,0.513868406553452,0.171289468851151,-0.17128946885115,-0.513868406553451,-0.856447344255752,-1.19902628195805,-1.54160521966035
0.0137,-2.84773378164413,2.99951134365773,1.49975567182887,1.16647663364467,0.83319759546048,0.499918557276288,0.166639519092096,-0.166639519092096,-0.499918557276288,-0.83319759546048,-1.16647663364467,-1.49975567182886
0.0138,-2.78343729602532,2.91722543778413,1.45861271889207,1.13447655913827,0.810340399384481,0.486204239630689,0.162068079876897,-0.162068079876896,-0.486204239630689,-0.810340399384482,-1.13447655913827,-1.45861271889207
0.0139,-2.71639912639538,2.83616535256744,1.41808267628372,1.10295319266511,0.787823709046511,0.472694225427906,0.157564741809302,-0.157564741809302,-0.472694225427906,-0.78782370904651,-1.10295319266511,-1.41808267628372
0.014,-2.64719033572974,2.757791020989,1.3788955104945,1.07247428594017,0.766053061385833,0.4596318368315,0.153210612277167,-0.153210612277166,-0.459631836831499,-0.766053061385832,-1.07247428594017,-1.3788955104945
0.0141,-2.57603326428237,2.68162185189477,1.34081092594738,1.04285294240352,0.744894958859657,0.446936975315794,0.148978991771932,-0.148978991771931,-0.446936975315794,-0.744894958859656,-1.04285294240352,-1.34081092594738
0.0142,-2.50257587636848,2.60475902627145,1.30237951313572,1.01296184355001,0.723544173964291,0.434126504378574,0.144708834792858,-0.144708834792858,-0.434126504378574,-0.72354417396429,-1.01296184355001,-1.30237951313572
0.0143,-2.42619203161771,2.52633658026891,1.26316829013446,0.982464225660132,0.701760161185809,0.421056096711485,0.140352032237162,-0.140352032237161,-0.421056096711485,-0.701760161185808,-0.982464225660131,-1.26316829013446
0.0144,-2.34694874984255,2.44840478899724,1.22420239449862,0.952157417943369,0.680112441388122,0.408067464832873,0.136022488277625,-0.136022488277624,-0.408067464832872,-0.680112441388121,-0.952157417943369,-1.22420239449862
0.0145,-2.26618164576993,2.37039888553251,1.18519944276626,0.921821788818199,0.658444134870142,0.395066480922086,0.131688826974029,-0.131688826974028,-0.395066480922085,-0.658444134870142,-0.921821788818199,-1.18519944276626
