time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0183999999999999,-0.71904209457501,1.0763582131048,0.660632123721818,0.488027637818948,0.316043521252187,0.15603939633614,0.0146730599792167,-0.105853882281643,-0.206430331198126,-0.289493685278232,-0.358317750456574,-0.415726089382985
0.0184999999999999,-0.768221126343793,1.1841015996779,0.726762884814478,0.536880811799768,0.347681161638765,0.171660659166016,0.016143556220312,-0.11644815261178,-0.227092336048906,-0.318470370458832,-0.394183763676543,-0.457338714863422
0.0185999999999999,-0.81978805708817,1.28361381426045,0.7879242847792,0.582090553030971,0.376994098402141,0.186182152613607,0.0175950436749385,-0.126141222548085,-0.246086093648433,-0.3451459832845,-0.427224748843813,-0.495689529481253
0.0186999999999999,-0.873338267556191,1.37716753936997,0.845380955936903,0.62454762238838,0.404504400220109,0.199785985675266,0.0189116186007181,-0.135301135551641,-0.263988723177706,-0.370269275803433,-0.458331059740614,-0.531786583433066
0.0187999999999999,-0.929213083434303,1.47382125505576,0.904735197368837,0.668404779546552,0.432919245527031,0.213833455709163,0.0202647037156964,-0.144771572910253,-0.282491415952405,-0.396231713270655,-0.490474588442533,-0.569086057686921
0.0188999999999999,-0.988181174967352,1.57690803812053,0.968077295217089,0.715221043189859,0.463266983075026,0.228858163330923,0.0217499784132596,-0.15483088485582,-0.302185093981298,-0.42388271696243,-0.524719149969701,-0.60883074290344
0.0189999999999999,-1.05042903442015,1.68590341654481,1.03504672194432,0.764717195418836,0.495350549627147,0.244740381727959,0.023316739930721,-0.165470349475183,-0.323011053310688,-0.453121996610136,-0.560929816277467,-0.650856694600489
0.0190999999999999,-1.11530628880734,1.79627714277651,1.10279383343062,0.814765059462008,0.527762678222417,0.260745155779891,0.0248252777391164,-0.176321149664329,-0.344175419598151,-0.482804084265399,-0.597669475376747,-0.693483309345896
0.0191999999999999,-1.18195576280694,1.90084963225274,1.16699979604934,0.86220346673086,0.558493120693672,0.275930932600335,0.0262766679160039,-0.186579845248979,-0.364206096304571,-0.510905356911873,-0.632457934236934,-0.733849836203394
0.0192999999999999,-1.24994727021306,1.99546242603977,1.22512541465979,0.905161021003939,0.586335493080655,0.289709710006489,0.0276290224549051,-0.195822910655956,-0.382291316721538,-0.536293514545592,-0.663897368900629,-0.770337011379973
0.0193999999999999,-1.31916622608098,2.08074091153064,1.2774252093188,0.943782598776457,0.611329230161713,0.302025854145776,0.0287450431609502,-0.204255342245893,-0.398691251078666,-0.559273264406011,-0.692328784525445,-0.80331570221184
0.0194999999999999,-1.3893461705299,2.16133935772192,1.32691530409438,0.980349506406314,0.635018765534311,0.313734519842351,0.0298680213993054,-0.21215789222478,-0.414125577647185,-0.580928051653338,-0.719137778972439,-0.834424053627544
0.0195999999999999,-1.459674750516,2.2390622688198,1.37462989346444,1.01560126169213,0.657852159135412,0.325014328996605,0.0309398477906293,-0.219789410360341,-0.42901991080165,-0.601820633051158,-0.745000398785208,-0.864432375355363
0.0196999999999999,-1.52905951458476,2.31166238027946,1.41910321658627,1.04842621850111,0.679073152721742,0.335441680553316,0.0318323876354748,-0.227024832022169,-0.443037016466133,-0.621437861151087,-0.769257335405979,-0.892559163693193
0.0197999999999999,-1.59692947860441,2.38456746495576,1.46385411538284,1.0814863856866,0.700484482091132,0.346015502442509,0.032831013045344,-0.234189947029754,-0.457014593544952,-0.641041699099402,-0.793522961841823,-0.920713349572923
0.0198999999999999,-1.66309289283166,2.47168576868943,1.51732251942978,1.12098439017016,0.726062353510878,0.358642926503063,0.0340165323649138,-0.242759606513798,-0.473724665020741,-0.664474700718246,-0.822526394229116,-0.95436324925965
0.0199999999999999,-1.72756061867595,2.57629223544281,1.58149263227754,1.16837739646318,0.756739547730011,0.373769482231146,0.0354044461568263,-0.253084561243364,-0.493823344925319,-0.692644965483308,-0.857384399652923,-0.994799603165262
0.0200999999999999,-1.79017595003814,2.68775326558603,1.64991041651116,1.21892181390902,0.789474638368178,0.389935641112095,0.0369315527349089,-0.264038605144841,-0.515192637994379,-0.722615983654063,-0.894482608030786,-1.03784284907487
