case_id,fg_mode,vf0,e0,porosity_name,porosity_mode,load_case,input_file,w_center_mm,theta_mean_K,theta_min_K,theta_max_K,theta_span_K,magnetoelectric_efficiency,load_scale,volt,magnetic,status,message,output_mat,w_abs_mm,w_abs_baseline_mm,theta_span_baseline_K,me_eff_baseline,w_abs_ratio,theta_span_ratio,me_eff_ratio
X_Vf70_e10_LogUneven_magneto,X,0.7,0.1,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e10_LogUneven-30x30-10layer.txt,0.0717868306124175,1.02695629777827e-16,-0.155423216670884,0.155423216670884,0.310846433341768,0.164547918306,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e10_LogUneven_magneto.mat,0.0717868306124175,0.0737560589268846,0.315720980629182,0.178642418218186,0.9733007925976737,0.9845605848629386,0.9211021656963264
X_Vf90_e10_LogUneven_elastic,X,0.9,0.1,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e10_LogUneven-30x30-10layer.txt,-2.50610620616224,-4.01900734914307e-15,-1.1818248895544,1.18182488955439,2.36364977910879,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e10_LogUneven_elastic.mat,2.50610620616224,2.29744326434068,2.14622501089699,,1.0908239803177218,1.1013056725682877,
X_Vf90_e10_LogUneven_electro,X,0.9,0.1,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.9_e10_LogUneven-30x30-10layer.txt,-0.0465880158384459,-1.40165656858926e-16,-0.0893908163442407,0.0893908163442405,0.178781632688481,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e10_LogUneven_electro.mat,0.0465880158384459,0.0575988134950561,0.218536861577806,,0.8088363806737913,0.8180845620171456,
X_Vf90_e10_LogUneven_magneto,X,0.9,0.1,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e10_LogUneven-30x30-10layer.txt,-0.506283531913356,-1.52100554373646e-15,-0.971432189294165,0.971432189294163,1.94286437858833,1.009535802875,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e10_LogUneven_magneto.mat,0.506283531913356,0.521619366337654,1.97908693494976,1.08261327516112,0.9705995685475165,0.9816973394539894,0.932499005912112
X_Vf10_e20_Even_elastic,X,0.1,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e20_Even-30x30-10layer.txt,-1.69931678272945,1.88737914186277e-15,-1.52393499762204,1.52393499762204,3.04786999524408,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e20_Even_elastic.mat,1.69931678272945,1.33031584008413,2.32070992187963,,1.2773784476789993,1.3133351852848096,
X_Vf10_e20_Even_electro,X,0.1,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.1_e20_Even-30x30-10layer.txt,-0.0057055678712626,1.49186218934005e-17,-0.0224415907597097,0.0224415907597098,0.0448831815194195,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e20_Even_electro.mat,0.0057055678712626,0.0075011536178611,0.0571838813000839,,0.7606253866974533,0.7848921846330436,
X_Vf10_e20_Even_magneto,X,0.1,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e20_Even-30x30-10layer.txt,1.1170903052532,-2.5757174171303603e-15,-4.39382793049271,4.3938279304927,8.78765586098541,3.59592190938164,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e20_Even_magneto.mat,1.1170903052532,1.07639444483733,8.20572611929837,3.97757545988619,1.037807571946379,1.070917519452477,0.9040486964097797
X_Vf30_e20_Even_elastic,X,0.3,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e20_Even-30x30-10layer.txt,-1.90806133026685,-1.06581410364015e-14,-1.34768363208114,1.34768363208112,2.69536726416226,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e20_Even_elastic.mat,1.90806133026685,1.49119362363557,2.04929181758298,,1.2795530372608122,1.3152676651689792,
X_Vf30_e20_Even_electro,X,0.3,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.3_e20_Even-30x30-10layer.txt,-0.0168546692849106,-1.8179902028236896e-16,-0.0515168745303868,0.0515168745303865,0.103033749060773,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e20_Even_electro.mat,0.0168546692849106,0.0222086564951096,0.131603268141568,,0.7589234084746207,0.782911781111224,
X_Vf30_e20_Even_magneto,X,0.3,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e20_Even-30x30-10layer.txt,0.860926840869507,9.858780458671391e-15,-2.63145240591594,2.63145240591596,5.2629048118319,2.42816142375401,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e20_Even_magneto.mat,0.860926840869507,0.827938451959497,4.90616828279425,2.76361526320281,1.0398440111483358,1.0727118411915693,0.8786177497586853
X_Vf50_e20_Even_elastic,X,0.5,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e20_Even-30x30-10layer.txt,-2.1655136686935,-3.33066907387547e-16,-1.29586827167643,1.29586827167643,2.59173654335287,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e20_Even_elastic.mat,2.1655136686935,1.69005231184634,1.96686036842322,,1.2813293727741069,1.3177023569957824,
X_Vf50_e20_Even_electro,X,0.5,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.5_e20_Even-30x30-10layer.txt,-0.0273078555393204,4.02455846426619e-17,-0.0695944053725004,0.0695944053725004,0.139188810745001,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e20_Even_electro.mat,0.0273078555393204,0.0360382294570868,0.177991969646204,,0.7577468691084768,0.7819948901159286,
X_Vf50_e20_Even_magneto,X,0.5,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e20_Even-30x30-10layer.txt,0.52501544355105,-5.99520433297585e-16,-1.33800830873273,1.33800830873273,2.67601661746546,1.27168377433002,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e20_Even_magneto.mat,0.52501544355105,0.503948108716469,2.48898788375441,1.46976766460228,1.0418045716814743,1.075142484594555,0.8652277533089819
X_Vf70_e20_Even_elastic,X,0.7,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e20_Even-30x30-10layer.txt,-2.4993191368314,-2.2870594307278207e-15,-1.32037755128112,1.32037755128112,2.64075510256225,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e20_Even_elastic.mat,2.4993191368314,1.9480670213001,2.0035464523612,,1.2829738964337098,1.3180403675942194,
X_Vf70_e20_Even_electro,X,0.7,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.7_e20_Even-30x30-10layer.txt,-0.0364728517322668,-8.04911692853238e-17,-0.0804663749957448,0.0804663749957447,0.160932749991489,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e20_Even_electro.mat,0.0364728517322668,0.0482313519786744,0.206459645021769,,0.7562062898090304,0.7794876813554548,
X_Vf70_e20_Even_magneto,X,0.7,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e20_Even-30x30-10layer.txt,0.0769259812692998,1.60982338570648e-16,-0.169714035557981,0.169714035557981,0.339428071115961,0.157446153059735,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e20_Even_magneto.mat,0.0769259812692998,0.0737560589268846,0.315720980629182,0.178642418218186,1.042978466969847,1.0750887395558397,0.881348084235163
X_Vf90_e20_Even_elastic,X,0.9,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e20_Even-30x30-10layer.txt,-2.95138504265943,3.2862601528904604e-15,-1.41502180707172,1.41502180707173,2.83004361414345,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e20_Even_elastic.mat,2.95138504265943,2.29744326434068,2.14622501089699,,1.2846389238284055,1.3186145906298363,
X_Vf90_e20_Even_electro,X,0.9,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.9_e20_Even-30x30-10layer.txt,-0.0434438659884753,1.04083408558608e-16,-0.0848620923571549,0.0848620923571551,0.16972418471431,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e20_Even_electro.mat,0.0434438659884753,0.0575988134950561,0.218536861577806,,0.7542493213372222,0.7766387029122904,
X_Vf90_e20_Even_magneto,X,0.9,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e20_Even-30x30-10layer.txt,-0.544951723177162,1.26565424807268e-15,-1.06449420215231,1.06449420215232,2.12898840430463,0.98240683637254,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e20_Even_magneto.mat,0.544951723177162,0.521619366337654,1.97908693494976,1.08261327516112,1.0447306184264724,1.0757427411134293,0.9074402271913148
X_Vf10_e20_Uneven_elastic,X,0.1,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e20_Uneven-30x30-10layer.txt,-1.41264994848997,8.65973959207622e-16,-1.24042487461488,1.24042487461488,2.48084974922977,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e20_Uneven_elastic.mat,1.41264994848997,1.33031584008413,2.32070992187963,,1.0618906472621066,1.0690046721653332,
X_Vf10_e20_Uneven_electro,X,0.1,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.1_e20_Uneven-30x30-10layer.txt,-0.0076098129439086,1.2836953722228401e-17,-0.0292379902825544,0.0292379902825544,0.0584759805651088,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e20_Uneven_electro.mat,0.0076098129439086,0.0075011536178611,0.0571838813000839,,1.0144856820141332,1.0225955153034183,
X_Vf10_e20_Uneven_magneto,X,0.1,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e20_Uneven-30x30-10layer.txt,1.1243273920548,-1.95399252334028e-15,-4.31982672975781,4.31982672975781,8.63965345951562,4.02660114580275,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e20_Uneven_magneto.mat,1.1243273920548,1.07639444483733,8.20572611929837,3.97757545988619,1.0445310243353345,1.0528810411057627,1.012325520008604
X_Vf30_e20_Uneven_elastic,X,0.3,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e20_Uneven-30x30-10layer.txt,-1.58626676234738,6.88338275267597e-16,-1.09739279497473,1.09739279497473,2.19478558994946,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e20_Uneven_elastic.mat,1.58626676234738,1.49119362363557,2.04929181758298,,1.0637564010500655,1.0709970981771064,
X_Vf30_e20_Uneven_electro,X,0.3,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.3_e20_Uneven-30x30-10layer.txt,-0.0225582468024411,2.08166817117217e-17,-0.0673675758185625,0.0673675758185626,0.134735151637125,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e20_Uneven_electro.mat,0.0225582468024411,0.0222086564951096,0.131603268141568,,1.0157411731505903,1.0237979158100234,
X_Vf30_e20_Uneven_magneto,X,0.3,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e20_Uneven-30x30-10layer.txt,0.86633782124345,-7.105427357601e-16,-2.58721696626136,2.58721696626136,5.17443393252272,2.79471182084559,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e20_Uneven_magneto.mat,0.86633782124345,0.827938451959497,4.90616828279425,2.76361526320281,1.0463794974047558,1.0546792597125678,1.0112521297941963
X_Vf50_e20_Uneven_elastic,X,0.5,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e20_Uneven-30x30-10layer.txt,-1.80172919668648,-3.07177470481035e-05,-1.05602534984805,1.05603811750522,2.11206346735327,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e20_Uneven_elastic.mat,1.80172919668648,1.69005231184634,1.96686036842322,,1.066078951555136,1.0738248130173345,
X_Vf50_e20_Uneven_electro,X,0.5,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.5_e20_Uneven-30x30-10layer.txt,-0.0366759875718811,-2.60084312141279e-06,-0.091306965101063,0.0913081568747423,0.182615121975805,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e20_Uneven_electro.mat,0.0366759875718811,0.0360382294570868,0.177991969646204,,1.0176967105321788,1.0259739376938772,
X_Vf50_e20_Uneven_magneto,X,0.5,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e20_Uneven-30x30-10layer.txt,0.528852501394552,3.75030771241347e-05,-1.31662568231982,1.31660849743856,2.63323417975838,1.4872454911819,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e20_Uneven_magneto.mat,0.528852501394552,0.503948108716469,2.48898788375441,1.46976766460228,1.0494185656168316,1.0579537959768561,1.0118915574213219
X_Vf70_e20_Uneven_elastic,X,0.7,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e20_Uneven-30x30-10layer.txt,-2.08181247411417,2.77555756156289e-15,-1.07800335992828,1.07800335992828,2.15600671985655,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e20_Uneven_elastic.mat,2.08181247411417,1.9480670213001,2.0035464523612,,1.068655467882625,1.0760951997472652,
X_Vf70_e20_Uneven_electro,X,0.7,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.7_e20_Uneven-30x30-10layer.txt,-0.0492310625533583,1.29063426612674e-16,-0.106157474911968,0.106157474911968,0.212314949823935,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e20_Uneven_electro.mat,0.0492310625533583,0.0482313519786744,0.206459645021769,,1.0207274010300589,1.0283605292528166,
X_Vf70_e20_Uneven_magneto,X,0.7,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e20_Uneven-30x30-10layer.txt,0.0775884649640587,-1.9151347174784e-16,-0.1673048497467,0.1673048497467,0.3346096994934,0.17712516560295,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e20_Uneven_magneto.mat,0.0775884649640587,0.0737560589268846,0.315720980629182,0.178642418218186,1.0519605588060668,1.0598272526158248,0.9915067617737748
X_Vf90_e20_Uneven_elastic,X,0.9,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e20_Uneven-30x30-10layer.txt,-2.46383465769308,-3.774758283725531e-15,-1.1593026576082,1.15930265760819,2.3186053152164,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e20_Uneven_elastic.mat,2.46383465769308,2.29744326434068,2.14622501089699,,1.0724245929964895,1.0803179086275607,
X_Vf90_e20_Uneven_electro,X,0.9,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.9_e20_Uneven-30x30-10layer.txt,-0.0589773402565563,-1.45716771982052e-16,-0.112705441989397,0.112705441989397,0.225410883978795,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e20_Uneven_electro.mat,0.0589773402565563,0.0575988134950561,0.218536861577806,,1.0239332492781041,1.031454750248354,
X_Vf90_e20_Uneven_magneto,X,0.9,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e20_Uneven-30x30-10layer.txt,-0.551005238345444,-1.26565424807268e-15,-1.05296862586285,1.05296862586284,2.10593725172569,1.07695386142652,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e20_Uneven_magneto.mat,0.551005238345444,0.521619366337654,1.97908693494976,1.08261327516112,1.0563358531223856,1.0640953737482737,0.9947724511933795
X_Vf10_e20_LogUneven_elastic,X,0.1,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e20_LogUneven-30x30-10layer.txt,-1.60986244345739,-9.76996261670138e-16,-1.43433433375686,1.43433433375686,2.86866866751372,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e20_LogUneven_elastic.mat,1.60986244345739,1.33031584008413,2.32070992187963,,1.2101355144020396,1.2361168625462151,
X_Vf10_e20_LogUneven_electro,X,0.1,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.1_e20_LogUneven-30x30-10layer.txt,-0.004924443450962,-4.16333634234434e-18,-0.0192134711833797,0.0192134711833797,0.0384269423667593,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e20_LogUneven_electro.mat,0.004924443450962,0.0075011536178611,0.0571838813000839,,0.6564914814217829,0.6719890551868315,
X_Vf10_e20_LogUneven_magneto,X,0.1,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e20_LogUneven-30x30-10layer.txt,1.015174180162,6.66133814775094e-16,-3.96085771941164,3.96085771941164,7.92171543882327,3.37596131632683,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e20_LogUneven_magneto.mat,1.015174180162,1.07639444483733,8.20572611929837,3.97757545988619,0.943124692840103,0.9653887204683618,0.8487485279345086
X_Vf30_e20_LogUneven_elastic,X,0.3,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e20_LogUneven-30x30-10layer.txt,-1.80141124093394,2.22044604925031e-17,-1.26464081839868,1.26464081839868,2.52928163679737,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e20_LogUneven_elastic.mat,1.80141124093394,1.49119362363557,2.04929181758298,,1.2080330899900518,1.2342222884491432,
X_Vf30_e20_LogUneven_electro,X,0.3,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.3_e20_LogUneven-30x30-10layer.txt,-0.014496423937694,1.52655665885959e-17,-0.0439872501871882,0.0439872501871882,0.0879745003743764,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e20_LogUneven_electro.mat,0.014496423937694,0.0222086564951096,0.131603268141568,,0.6527375458702848,0.6684826419336384,
X_Vf30_e20_LogUneven_magneto,X,0.3,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e20_LogUneven-30x30-10layer.txt,0.779374199726275,-8.43769498715119e-16,-2.36489551216966,2.36489551216966,4.72979102433932,2.25561627221854,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e20_LogUneven_magneto.mat,0.779374199726275,0.827938451959497,4.90616828279425,2.76361526320281,0.9413431612962484,0.9640498963165454,0.816183172184561
X_Vf50_e20_LogUneven_elastic,X,0.5,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e20_LogUneven-30x30-10layer.txt,-2.03751331862187,-1.1324274851176602e-15,-1.21120348810053,1.21120348810053,2.42240697620106,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e20_LogUneven_elastic.mat,2.03751331862187,1.69005231184634,1.96686036842322,,1.205591865020993,1.2316110564284946,
X_Vf50_e20_LogUneven_electro,X,0.5,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.5_e20_LogUneven-30x30-10layer.txt,-0.0233603566195051,-3.05311331771918e-17,-0.0590929461148703,0.0590929461148703,0.118185892229741,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e20_LogUneven_electro.mat,0.0233603566195051,0.0360382294570868,0.177991969646204,,0.6482104412849107,0.6639956424138684,
X_Vf50_e20_LogUneven_magneto,X,0.5,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e20_LogUneven-30x30-10layer.txt,0.47345489333166,7.105427357601e-16,-1.19766341567017,1.19766341567018,2.39532683134035,1.17350646308432,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e20_LogUneven_magneto.mat,0.47345489333166,0.503948108716469,2.48898788375441,1.46976766460228,0.9394913586192958,0.9623698238848875,0.7984299092617958
X_Vf70_e20_LogUneven_elastic,X,0.7,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e20_LogUneven-30x30-10layer.txt,-2.33948946338017,-6.43929354282591e-16,-1.22746818679211,1.22746818679211,2.45493637358421,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e20_LogUneven_elastic.mat,2.33948946338017,1.9480670213001,2.0035464523612,,1.200928632228907,1.2252954608020403,
X_Vf70_e20_LogUneven_electro,X,0.7,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.7_e20_LogUneven-30x30-10layer.txt,-0.0310299454445729,-2.22044604925031e-17,-0.0679813682467595,0.0679813682467595,0.135962736493519,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e20_LogUneven_electro.mat,0.0310299454445729,0.0482313519786744,0.206459645021769,,0.6433563267787489,0.6585438838625494,
X_Vf70_e20_LogUneven_magneto,X,0.7,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e20_LogUneven-30x30-10layer.txt,0.0689847538750338,1.11022302462516e-17,-0.151133941402421,0.15113394140242,0.302267882804841,0.149896612051844,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e20_LogUneven_magneto.mat,0.0689847538750338,0.0737560589268846,0.315720980629182,0.178642418218186,0.9353096529116252,0.9573892815183486,0.839087454966977
X_Vf90_e20_LogUneven_elastic,X,0.9,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e20_LogUneven-30x30-10layer.txt,-2.74511503450446,2.44249065417534e-15,-1.30634957217275,1.30634957217275,2.6126991443455,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e20_LogUneven_elastic.mat,2.74511503450446,2.29744326434068,2.14622501089699,,1.1948565072801711,1.2173463318524802,
X_Vf90_e20_LogUneven_electro,X,0.9,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.9_e20_LogUneven-30x30-10layer.txt,-0.0366771755252813,8.60422844084496e-17,-0.0711731349366816,0.0711731349366817,0.142346269873363,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e20_LogUneven_electro.mat,0.0366771755252813,0.0575988134950561,0.218536861577806,,0.6367696363819964,0.6513604562893535,
X_Vf90_e20_LogUneven_magneto,X,0.9,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e20_LogUneven-30x30-10layer.txt,-0.485222661602563,1.21014309684142e-15,-0.941588807544807,0.941588807544809,1.88317761508962,0.927203817226734,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e20_LogUneven_magneto.mat,0.485222661602563,0.521619366337654,1.97908693494976,1.08261327516112,0.9302236322423452,0.9515386018843206,0.8564497023082807
X_Vf10_e30_Even_elastic,X,0.1,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e30_Even-30x30-10layer.txt,-1.95861921376549,-7.32747196252603e-16,-1.77960087347444,1.77960087347443,3.55920174694887,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e30_Even_elastic.mat,1.95861921376549,1.33031584008413,2.32070992187963,,1.4722963936456066,1.5336693799568621,
X_Vf10_e30_Even_electro,X,0.1,0.3,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.1_e30_Even-30x30-10layer.txt,-0.0048656203575974,1.38777878078145e-18,-0.0194339732488968,0.0194339732488968,0.0388679464977936,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e30_Even_electro.mat,0.0048656203575974,0.0075011536178611,0.0571838813000839,,0.6486496085097904,0.6797010908340804,
X_Vf10_e30_Even_magneto,X,0.1,0.3,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e30_Even-30x30-10layer.txt,1.13505852050301,-1.77635683940025e-16,-4.53358365461225,4.53358365461225,9.0671673092245,3.41700286422379,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e30_Even_magneto.mat,1.13505852050301,1.07639444483733,8.20572611929837,3.97757545988619,1.0545005373699654,1.1049804950106947,0.8590667603127159
X_Vf30_e30_Even_elastic,X,0.3,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e30_Even-30x30-10layer.txt,-2.20044238269655,5.77315972805081e-16,-1.5753855100947,1.5753855100947,3.15077102018941,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e30_Even_elastic.mat,2.20044238269655,1.49119362363557,2.04929181758298,,1.4756248603932547,1.5374926075221245,
X_Vf30_e30_Even_electro,X,0.3,0.3,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.3_e30_Even-30x30-10layer.txt,-0.014365512452006,1.80411241501588e-17,-0.0446091950898721,0.0446091950898721,0.0892183901797442,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e30_Even_electro.mat,0.014365512452006,0.0222086564951096,0.131603268141568,,0.6468429306009268,0.6779344574009392,
X_Vf30_e30_Even_magneto,X,0.3,0.3,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e30_Even-30x30-10layer.txt,0.875359558320921,-1.2434497875801802e-15,-2.71825216406353,2.71825216406353,5.43650432812706,2.28091468470779,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e30_Even_magneto.mat,0.875359558320921,0.827938451959497,4.90616828279425,2.76361526320281,1.0572761251143628,1.1080957714379016,0.8253372729112777
X_Vf50_e30_Even_elastic,X,0.5,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e30_Even-30x30-10layer.txt,-2.49865701953017,-2.9309887850104103e-15,-1.51532049981769,1.51532049981768,3.03064099963537,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e30_Even_elastic.mat,2.49865701953017,1.69005231184634,1.96686036842322,,1.4784495142641174,1.5408521358661342,
X_Vf50_e30_Even_electro,X,0.5,0.3,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.5_e30_Even-30x30-10layer.txt,-0.0232543899257517,-4.857225732735061e-17,-0.0601982787542184,0.0601982787542183,0.120396557508437,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e30_Even_electro.mat,0.0232543899257517,0.0360382294570868,0.177991969646204,,0.6452700445076611,0.6764156705931743,
X_Vf50_e30_Even_magneto,X,0.5,0.3,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e30_Even-30x30-10layer.txt,0.534136501632484,1.02140518265514e-15,-1.38271088263713,1.38271088263713,2.76542176527426,1.18786160955618,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e30_Even_magneto.mat,0.534136501632484,0.503948108716469,2.48898788375441,1.46976766460228,1.059903772618382,1.1110627670484579,0.8081968587039341
X_Vf70_e30_Even_elastic,X,0.7,0.3,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e30_Even-30x30-10layer.txt,-2.88531369525233,6.66133814775094e-17,-1.54497763294419,1.54497763294419,3.08995526588838,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e30_Even_elastic.mat,2.88531369525233,1.9480670213001,2.0035464523612,,1.4811162366101402,1.5422428874792675,
